#wave	flux
1150.0	0.003094
1155.0	0.010211
1160.0	0.009670999999999999
1165.0	0.0
1170.0	0.0
1175.0	0.0
1180.0	0.0
1185.0	0.0
1190.0	0.0
1195.0	0.0
1200.0	0.0
1205.0	0.002475
1210.0	0.017038
1215.0	0.026298000000000002
1220.0	0.015394999999999999
1225.0	0.003658
1230.0	0.000492
1235.0	0.001082
1240.0	0.002116
1245.0	0.0026320000000000002
1250.0	0.001551
1255.0	0.002105
1260.0	0.002449
1265.0	0.000586
1270.0	0.001623
1275.0	0.001149
1280.0	0.002167
1285.0	0.003181
1290.0	0.0009369999999999999
1295.0	0.0
1300.0	0.0007059999999999999
1305.0	0.00266
1310.0	0.002727
1315.0	0.001336
1320.0	5e-05
1325.0	0.0011769999999999999
1330.0	0.00165
1335.0	0.002258
1340.0	0.002588
1345.0	0.001218
1350.0	0.0008230000000000001
1355.0	0.00213
1360.0	0.001934
1365.0	0.000459
1370.0	0.0
1375.0	0.000463
1380.0	0.000927
1385.0	0.0
1390.0	0.0
1395.0	0.0
1400.0	0.0012380000000000002
1405.0	0.002569
1410.0	5.6999999999999996e-05
1415.0	0.0
1420.0	0.000429
1425.0	0.001141
1430.0	0.0011480000000000001
1435.0	0.000343
1440.0	0.000546
1445.0	0.001474
1450.0	0.0010689999999999999
1455.0	0.0011710000000000002
1460.0	0.001766
1465.0	0.001335
1470.0	0.0030039999999999997
1475.0	0.0022789999999999998
1480.0	0.0007509999999999999
1485.0	0.0
1490.0	0.0
1495.0	0.001564
1500.0	0.000701
1505.0	0.0009539999999999999
1510.0	0.002042
1515.0	0.001519
1520.0	0.0008320000000000001
1525.0	0.0
1530.0	0.000263
1535.0	0.004233
1540.0	0.004982
1545.0	0.003672
1550.0	0.0028940000000000003
1555.0	0.0037920000000000002
1560.0	0.003635
1565.0	0.0037530000000000003
1570.0	0.001384
1575.0	0.002013
1580.0	0.004182
1585.0	0.0036299999999999995
1590.0	0.001032
1595.0	0.004096
1600.0	0.004591
1605.0	0.001599
1610.0	0.0022949999999999997
1615.0	0.003077
1620.0	0.004266
1625.0	0.0031550000000000003
1630.0	0.002029
1635.0	0.003046
1640.0	0.0027670000000000004
1645.0	0.0025510000000000003
1650.0	0.002274
1655.0	0.003229
1660.0	0.004288
1665.0	0.005494
1670.0	0.00532
1675.0	0.005339
1680.0	0.005474000000000001
1685.0	0.005682
1690.0	0.007519
1695.0	0.007629
1700.0	0.011904999999999999
1705.0	0.015778
1710.0	0.020275
1715.0	0.023828
1720.0	0.023967
1725.0	0.026314999999999998
1730.0	0.029814999999999998
1735.0	0.029073
1740.0	0.032036
1745.0	0.038006
1750.0	0.045994
1755.0	0.053484000000000004
1760.0	0.052274
1765.0	0.051414999999999995
1770.0	0.062778
1775.0	0.080727
1780.0	0.08752
1785.0	0.07666
1790.0	0.07473400000000001
1795.0	0.087311
1800.0	0.097255
1805.0	0.084137
1810.0	0.089269
1815.0	0.09768500000000001
1820.0	0.09942100000000001
1825.0	0.105752
1830.0	0.10549800000000001
1835.0	0.097035
1840.0	0.08204199999999999
1845.0	0.065165
1850.0	0.063328
1855.0	0.080081
1860.0	0.091555
1865.0	0.10159
1870.0	0.11158199999999999
1875.0	0.114337
1880.0	0.12163
1885.0	0.12355899999999999
1890.0	0.116093
1895.0	0.11149500000000001
1900.0	0.10601400000000001
1905.0	0.11068900000000001
1910.0	0.118046
1915.0	0.128333
1920.0	0.13241
1925.0	0.11780999999999998
1930.0	0.084719
1935.0	0.085354
1940.0	0.127519
1945.0	0.154941
1950.0	0.155118
1955.0	0.145595
1960.0	0.155159
1965.0	0.13258
1970.0	0.140495
1975.0	0.176797
1980.0	0.160941
1985.0	0.15186
1990.0	0.11453499999999998
1995.0	0.090254
2000.0	0.11036300000000002
2005.0	0.131991
2010.0	0.12468299999999999
2015.0	0.12996
2020.0	0.129935
2025.0	0.128968
2030.0	0.14818499999999998
2035.0	0.150818
2040.0	0.14907
2045.0	0.186257
2050.0	0.189074
2055.0	0.193449
2060.0	0.18187
2065.0	0.187709
