#wave	flux	unc
4328.509	0.07	0.021
4329.328	0.079	0.021
4330.147	0.066	0.02
4330.966	0.043	0.019
4331.785	0.047	0.019
4332.604	0.07	0.02
4333.423	0.07	0.019
4334.242	0.068	0.019
4335.061	0.072	0.02
4335.88	0.069	0.019
4336.699	0.053	0.019
4337.518	0.053	0.019
4338.337	0.054	0.019
4339.156	0.057	0.019
4339.975	0.066	0.019
4340.794	0.061	0.019
4341.613	0.053	0.02
4342.432	0.043	0.019
4343.251	0.037	0.018
4344.07	0.053	0.019
4344.889	0.061	0.02
4345.708	0.067	0.02
4346.527	0.08	0.021
4347.346	0.077	0.02
4348.165	0.053	0.02
4348.984	0.057	0.021
4349.803	0.088	0.024
4350.622	0.083	0.024
4351.441	0.061	0.023
4352.26	0.059	0.023
4353.079	0.069	0.024
4353.898	0.06	0.022
4354.717	0.052	0.022
4355.536	0.056	0.022
4356.355	0.071	0.022
4357.174	0.086	0.022
4357.993	0.084	0.022
4358.812	0.08	0.026
4359.631	0.114	0.038
4360.45	0.157	0.053
4361.269	0.108	0.063
4362.088	0.039	0.063
4362.907	0.052	0.059
4363.726	0.122	0.054
4364.545	0.115	0.048
4365.364	0.058	0.041
4366.183	0.037	0.036
4367.002	0.059	0.032
4367.821	0.068	0.028
4368.64	0.083	0.026
4369.459	0.085	0.025
4370.278	0.07	0.024
4371.097	0.065	0.023
4371.916	0.081	0.024
4372.735	0.088	0.025
4373.554	0.075	0.024
4374.373	0.06	0.023
4375.192	0.053	0.023
4376.011	0.07	0.023
4376.83	0.074	0.023
4377.649	0.049	0.022
4378.468	0.061	0.023
4379.287	0.081	0.024
4380.106	0.092	0.025
4380.925	0.09	0.023
4381.744	0.064	0.021
4382.563	0.056	0.021
4383.382	0.062	0.022
4384.201	0.065	0.022
4385.02	0.066	0.021
4385.839	0.064	0.021
4386.658	0.068	0.021
4387.477	0.07	0.022
4388.296	0.058	0.021
4389.115	0.066	0.021
4389.934	0.085	0.022
4390.753	0.093	0.023
4391.572	0.095	0.022
4392.391	0.113	0.023
4393.21	0.089	0.022
4394.029	0.066	0.021
4394.848	0.107	0.023
4395.667	0.126	0.024
4396.486	0.099	0.022
4397.305	0.062	0.02
4398.124	0.049	0.02
4398.943	0.048	0.02
4399.762	0.057	0.021
4400.581	0.071	0.021
4401.4	0.083	0.023
4402.219	0.087	0.023
4403.038	0.098	0.024
4403.857	0.084	0.024
4404.676	0.057	0.022
4405.495	0.071	0.022
4406.314	0.079	0.022
4407.133	0.078	0.022
4407.952	0.078	0.023
4408.771	0.073	0.022
4409.59	0.063	0.022
4410.409	0.066	0.022
4411.228	0.079	0.023
4412.047	0.088	0.023
4412.866	0.098	0.024
4413.685	0.099	0.023
4414.504	0.095	0.022
4415.323	0.097	0.023
4416.142	0.098	0.024
4416.961	0.115	0.025
4417.78	0.11	0.025
4418.599	0.064	0.024
4419.418	0.039	0.022
4420.237	0.054	0.022
4421.056	0.086	0.023
4421.875	0.098	0.024
4422.694	0.078	0.023
4423.513	0.076	0.023
4424.332	0.078	0.024
4425.151	0.08	0.023
4425.97	0.101	0.024
4426.789	0.088	0.024
4427.608	0.066	0.023
4428.427	0.064	0.022
4429.246	0.072	0.022
4430.065	0.074	0.023
4430.884	0.084	0.024
4431.703	0.103	0.025
4432.522	0.118	0.026
4433.341	0.109	0.025
4434.16	0.094	0.024
4434.979	0.096	0.024
4435.798	0.106	0.024
4436.617	0.089	0.023
4437.436	0.068	0.023
4438.255	0.067	0.023
4439.074	0.081	0.023
4439.893	0.087	0.023
4440.712	0.1	0.024
4441.531	0.105	0.025
4442.35	0.096	0.024
4443.169	0.1	0.024
4443.988	0.096	0.024
4444.807	0.101	0.024
4445.626	0.114	0.024
4446.445	0.107	0.023
4447.264	0.1	0.023
4448.083	0.113	0.024
4448.902	0.125	0.025
4449.721	0.109	0.024
4450.54	0.105	0.024
4451.359	0.113	0.024
4452.178	0.114	0.024
4452.997	0.104	0.023
4453.816	0.1	0.024
4454.635	0.111	0.024
4455.454	0.113	0.024
4456.273	0.098	0.024
4457.092	0.097	0.023
4457.911	0.107	0.023
4458.73	0.116	0.024
4459.549	0.115	0.024
4460.368	0.103	0.024
4461.187	0.108	0.024
4462.006	0.13	0.025
4462.825	0.138	0.025
4463.644	0.116	0.025
4464.463	0.108	0.025
4465.282	0.118	0.025
4466.101	0.123	0.025
4466.92	0.113	0.024
4467.739	0.111	0.024
4468.558	0.122	0.025
4469.377	0.13	0.025
4470.196	0.123	0.025
4471.015	0.118	0.025
4471.834	0.12	0.025
4472.653	0.133	0.025
4473.472	0.152	0.026
4474.291	0.158	0.026
4475.11	0.141	0.026
4475.929	0.127	0.025
4476.748	0.132	0.025
4477.567	0.133	0.025
4478.386	0.126	0.025
4479.205	0.121	0.025
4480.024	0.119	0.025
4480.843	0.116	0.024
4481.662	0.127	0.025
4482.481	0.14	0.025
4483.3	0.138	0.026
4484.119	0.132	0.025
4484.938	0.137	0.026
4485.757	0.148	0.026
4486.576	0.149	0.026
4487.395	0.143	0.026
4488.214	0.153	0.026
4489.033	0.148	0.026
4489.852	0.135	0.025
4490.671	0.145	0.025
4491.49	0.156	0.026
4492.309	0.142	0.026
4493.128	0.135	0.026
4493.947	0.159	0.027
4494.766	0.169	0.027
4495.585	0.154	0.027
4496.404	0.144	0.026
4497.223	0.149	0.026
4498.042	0.145	0.026
4498.861	0.15	0.027
4499.68	0.168	0.027
4500.499	0.17	0.027
4501.318	0.139	0.026
4502.137	0.156	0.027
4502.956	0.192	0.028
4503.775	0.179	0.027
4504.594	0.127	0.025
4505.413	0.138	0.026
4506.232	0.168	0.027
4507.051	0.166	0.026
4507.87	0.143	0.025
4508.689	0.14	0.025
4509.508	0.156	0.026
4510.327	0.171	0.027
4511.146	0.175	0.027
4511.965	0.18	0.027
4512.784	0.164	0.026
4513.603	0.152	0.025
4514.422	0.165	0.025
4515.241	0.176	0.026
4516.06	0.176	0.026
4516.879	0.171	0.026
4517.698	0.159	0.025
4518.517	0.135	0.024
4519.336	0.136	0.024
4520.155	0.154	0.025
4520.974	0.164	0.025
4521.793	0.153	0.024
4522.612	0.134	0.024
4523.431	0.145	0.024
4524.25	0.168	0.025
4525.069	0.165	0.025
4525.888	0.154	0.025
4526.707	0.142	0.024
4527.526	0.129	0.023
4528.345	0.124	0.023
4529.164	0.144	0.024
4529.983	0.155	0.024
4530.802	0.145	0.023
4531.621	0.133	0.023
4532.44	0.132	0.023
4533.259	0.124	0.022
4534.078	0.127	0.022
4534.897	0.14	0.023
4535.716	0.127	0.022
4536.535	0.123	0.022
4537.354	0.132	0.023
4538.173	0.14	0.023
4538.992	0.141	0.023
4539.811	0.14	0.023
4540.63	0.159	0.024
4541.449	0.177	0.024
4542.268	0.16	0.024
4543.087	0.148	0.024
4543.906	0.157	0.024
4544.725	0.166	0.024
4545.544	0.159	0.024
4546.363	0.158	0.024
4547.182	0.147	0.024
4548.001	0.146	0.024
4548.82	0.163	0.024
4549.639	0.15	0.023
4550.458	0.137	0.023
4551.277	0.152	0.024
4552.096	0.173	0.024
4552.915	0.166	0.024
4553.734	0.165	0.024
4554.553	0.162	0.024
4555.372	0.151	0.024
4556.191	0.159	0.024
4557.01	0.167	0.025
4557.829	0.185	0.026
4558.648	0.209	0.027
4559.467	0.206	0.027
4560.286	0.184	0.026
4561.105	0.182	0.026
4561.924	0.194	0.026
4562.743	0.189	0.026
4563.562	0.214	0.027
4564.381	0.23	0.027
4565.2	0.22	0.027
4566.019	0.208	0.027
4566.838	0.213	0.027
4567.657	0.204	0.026
4568.476	0.207	0.026
4569.295	0.241	0.028
4570.114	0.25	0.028
4570.933	0.247	0.028
4571.752	0.241	0.028
4572.571	0.234	0.028
4573.39	0.234	0.027
4574.209	0.238	0.028
4575.028	0.242	0.028
4575.847	0.245	0.028
4576.666	0.247	0.028
4577.485	0.249	0.029
4578.304	0.25	0.029
4579.123	0.243	0.028
4579.942	0.218	0.027
4580.761	0.191	0.026
4581.58	0.206	0.026
4582.399	0.233	0.028
4583.218	0.23	0.028
4584.037	0.243	0.028
4584.856	0.246	0.028
4585.675	0.239	0.027
4586.494	0.237	0.028
4587.313	0.23	0.027
4588.132	0.239	0.027
4588.951	0.26	0.028
4589.77	0.274	0.029
4590.589	0.28	0.029
4591.408	0.268	0.029
4592.227	0.271	0.029
4593.046	0.296	0.03
4593.865	0.298	0.029
4594.684	0.267	0.029
4595.503	0.248	0.028
4596.322	0.257	0.028
4597.141	0.271	0.029
4597.96	0.298	0.03
4598.779	0.302	0.03
4599.598	0.29	0.029
4600.417	0.298	0.03
4601.236	0.293	0.029
4602.055	0.276	0.029
4602.874	0.262	0.028
4603.693	0.262	0.028
4604.512	0.282	0.029
4605.331	0.294	0.03
4606.15	0.276	0.029
4606.969	0.244	0.027
4607.788	0.238	0.028
4608.607	0.263	0.028
4609.426	0.281	0.029
4610.245	0.279	0.029
4611.064	0.291	0.03
4611.883	0.278	0.029
4612.702	0.267	0.029
4613.521	0.273	0.029
4614.34	0.27	0.029
4615.159	0.265	0.028
4615.978	0.28	0.029
4616.797	0.298	0.03
4617.616	0.29	0.029
4618.435	0.297	0.029
4619.254	0.312	0.03
4620.073	0.312	0.03
4620.892	0.294	0.029
4621.711	0.292	0.029
4622.53	0.297	0.029
4623.349	0.31	0.03
4624.168	0.33	0.03
4624.987	0.326	0.03
4625.806	0.319	0.03
4626.625	0.313	0.03
4627.444	0.303	0.03
4628.263	0.302	0.03
4629.082	0.336	0.031
4629.901	0.349	0.031
4630.72	0.321	0.03
4631.539	0.316	0.03
4632.358	0.314	0.029
4633.177	0.323	0.03
4633.996	0.335	0.03
4634.815	0.327	0.03
4635.634	0.331	0.03
4636.453	0.336	0.03
4637.272	0.332	0.03
4638.091	0.328	0.03
4638.91	0.327	0.03
4639.729	0.328	0.03
4640.548	0.325	0.03
4641.367	0.321	0.03
4642.186	0.336	0.03
4643.005	0.34	0.03
4643.824	0.335	0.03
4644.643	0.334	0.03
4645.462	0.325	0.03
4646.281	0.333	0.03
4647.1	0.334	0.03
4647.919	0.325	0.03
4648.738	0.348	0.031
4649.557	0.346	0.031
4650.376	0.348	0.03
4651.195	0.363	0.031
4652.014	0.346	0.031
4652.833	0.331	0.03
4653.652	0.328	0.03
4654.471	0.331	0.031
4655.29	0.337	0.031
4656.109	0.33	0.03
4656.928	0.319	0.03
4657.747	0.318	0.03
4658.566	0.323	0.03
4659.385	0.321	0.03
4660.204	0.329	0.03
4661.023	0.349	0.031
4661.842	0.37	0.031
4662.661	0.384	0.032
4663.48	0.364	0.032
4664.299	0.35	0.031
4665.118	0.369	0.032
4665.937	0.368	0.032
4666.756	0.351	0.031
4667.575	0.333	0.03
4668.394	0.319	0.03
4669.213	0.306	0.029
4670.032	0.302	0.029
4670.851	0.303	0.03
4671.67	0.301	0.03
4672.489	0.292	0.029
4673.308	0.291	0.029
4674.127	0.29	0.029
4674.946	0.292	0.029
4675.765	0.306	0.03
4676.584	0.304	0.03
4677.403	0.306	0.029
4678.222	0.312	0.03
4679.041	0.312	0.03
4679.86	0.324	0.03
4680.679	0.333	0.03
4681.498	0.314	0.029
4682.317	0.279	0.028
4683.136	0.284	0.028
4683.955	0.304	0.029
4684.774	0.318	0.029
4685.593	0.315	0.029
4686.412	0.298	0.029
4687.231	0.299	0.028
4688.05	0.308	0.028
4688.869	0.312	0.029
4689.688	0.313	0.029
4690.507	0.316	0.029
4691.326	0.309	0.029
4692.145	0.303	0.029
4692.964	0.315	0.028
4693.783	0.317	0.028
4694.602	0.312	0.028
4695.421	0.309	0.029
4696.24	0.31	0.029
4697.059	0.325	0.028
4697.878	0.34	0.029
4698.697	0.338	0.029
4699.516	0.322	0.029
4700.335	0.318	0.028
4701.154	0.322	0.028
4701.973	0.328	0.028
4702.792	0.332	0.029
4703.611	0.33	0.029
4704.43	0.311	0.028
4705.249	0.293	0.027
4706.068	0.302	0.028
4706.887	0.326	0.028
4707.706	0.32	0.028
4708.525	0.296	0.027
4709.344	0.282	0.027
4710.163	0.289	0.027
4710.982	0.299	0.028
4711.801	0.309	0.028
4712.62	0.312	0.028
4713.439	0.305	0.028
4714.258	0.306	0.028
4715.077	0.316	0.028
4715.896	0.319	0.028
4716.715	0.313	0.028
4717.534	0.322	0.028
4718.353	0.325	0.029
4719.172	0.315	0.028
4719.991	0.305	0.027
4720.81	0.298	0.027
4721.629	0.301	0.028
4722.448	0.316	0.028
4723.267	0.332	0.028
4724.086	0.329	0.028
4724.905	0.312	0.028
4725.724	0.309	0.028
4726.543	0.319	0.028
4727.362	0.318	0.028
4728.181	0.311	0.028
4729	0.316	0.028
4729.819	0.32	0.028
4730.638	0.309	0.028
4731.457	0.32	0.029
4732.276	0.339	0.03
4733.095	0.338	0.03
4733.914	0.317	0.028
4734.733	0.317	0.028
4735.552	0.33	0.029
4736.371	0.333	0.029
4737.19	0.318	0.029
4738.009	0.298	0.029
4738.828	0.308	0.029
4739.647	0.334	0.029
4740.466	0.339	0.03
4741.285	0.318	0.029
4742.104	0.311	0.029
4742.923	0.316	0.029
4743.742	0.313	0.029
4744.561	0.298	0.029
4745.38	0.288	0.029
4746.199	0.297	0.029
4747.018	0.315	0.03
4747.837	0.316	0.03
4748.656	0.3	0.028
4749.475	0.298	0.028
4750.294	0.308	0.028
4751.113	0.299	0.027
4751.932	0.281	0.027
4752.751	0.289	0.027
4753.57	0.323	0.028
4754.389	0.345	0.028
4755.208	0.332	0.029
4756.027	0.324	0.028
4756.846	0.339	0.029
4757.665	0.36	0.029
4758.484	0.357	0.029
4759.303	0.339	0.028
4760.122	0.327	0.028
4760.941	0.327	0.028
4761.76	0.326	0.028
4762.579	0.324	0.027
4763.398	0.32	0.027
4764.217	0.314	0.027
4765.036	0.315	0.027
4765.855	0.335	0.027
4766.674	0.344	0.028
4767.493	0.341	0.028
4768.312	0.349	0.028
4769.131	0.334	0.027
4769.95	0.321	0.027
4770.769	0.329	0.027
4771.588	0.344	0.028
4772.407	0.332	0.027
4773.226	0.313	0.026
4774.045	0.307	0.026
4774.864	0.307	0.027
4775.683	0.302	0.026
4776.502	0.298	0.026
4777.321	0.313	0.026
4778.14	0.333	0.027
4778.959	0.315	0.027
4779.778	0.303	0.027
4780.597	0.311	0.027
4781.416	0.315	0.027
4782.235	0.307	0.027
4783.054	0.314	0.027
4783.873	0.313	0.027
4784.692	0.297	0.026
4785.511	0.299	0.026
4786.33	0.308	0.026
4787.149	0.309	0.026
4787.968	0.31	0.026
4788.787	0.328	0.027
4789.606	0.343	0.028
