#wave	flux	unc
3977.158	0.137	0.01
3977.977	0.146	0.011
3978.796	0.156	0.011
3979.615	0.167	0.011
3980.434	0.172	0.011
3981.253	0.17	0.011
3982.072	0.16	0.011
3982.891	0.155	0.011
3983.71	0.164	0.012
3984.529	0.162	0.012
3985.348	0.164	0.012
3986.167	0.169	0.012
3986.986	0.17	0.012
3987.805	0.177	0.012
3988.624	0.187	0.012
3989.443	0.187	0.012
3990.262	0.176	0.012
3991.081	0.175	0.012
3991.9	0.176	0.012
3992.719	0.177	0.012
3993.538	0.179	0.012
3994.357	0.18	0.012
3995.176	0.193	0.012
3995.995	0.205	0.012
3996.814	0.206	0.012
3997.633	0.201	0.012
3998.452	0.181	0.012
3999.271	0.162	0.011
4000.09	0.161	0.011
4000.909	0.172	0.012
4001.728	0.185	0.012
4002.547	0.196	0.012
4003.366	0.206	0.012
4004.185	0.214	0.012
4005.004	0.208	0.012
4005.823	0.19	0.012
4006.642	0.177	0.012
4007.461	0.184	0.012
4008.28	0.198	0.012
4009.099	0.198	0.012
4009.918	0.191	0.012
4010.737	0.196	0.012
4011.556	0.211	0.012
4012.375	0.218	0.012
4013.194	0.219	0.012
4014.013	0.224	0.013
4014.832	0.228	0.013
4015.651	0.228	0.013
4016.47	0.222	0.013
4017.289	0.219	0.013
4018.108	0.23	0.013
4018.927	0.231	0.013
4019.746	0.226	0.013
4020.565	0.222	0.013
4021.384	0.217	0.012
4022.203	0.228	0.013
4023.022	0.232	0.013
4023.841	0.221	0.012
4024.66	0.21	0.012
4025.479	0.2	0.012
4026.298	0.204	0.012
4027.117	0.219	0.013
4027.936	0.231	0.013
4028.755	0.236	0.013
4029.574	0.234	0.013
4030.393	0.223	0.013
4031.212	0.206	0.012
4032.031	0.188	0.012
4032.85	0.181	0.012
4033.669	0.174	0.011
4034.488	0.159	0.011
4035.307	0.161	0.011
4036.126	0.177	0.011
4036.945	0.193	0.012
4037.764	0.203	0.012
4038.583	0.222	0.012
4039.402	0.245	0.013
4040.221	0.257	0.013
4041.04	0.252	0.013
4041.859	0.242	0.013
4042.678	0.241	0.013
4043.497	0.241	0.013
4044.316	0.234	0.013
4045.135	0.222	0.012
4045.954	0.194	0.012
4046.773	0.171	0.011
4047.592	0.164	0.011
4048.411	0.173	0.011
4049.23	0.193	0.012
4050.049	0.212	0.012
4050.868	0.228	0.012
4051.687	0.247	0.013
4052.506	0.254	0.013
4053.325	0.258	0.013
4054.144	0.261	0.013
4054.963	0.256	0.013
4055.782	0.248	0.013
4056.601	0.246	0.013
4057.42	0.247	0.013
4058.239	0.244	0.013
4059.058	0.241	0.013
4059.877	0.247	0.013
4060.696	0.252	0.013
4061.515	0.251	0.013
4062.334	0.248	0.013
4063.153	0.226	0.012
4063.972	0.195	0.012
4064.791	0.179	0.011
4065.61	0.182	0.011
4066.429	0.192	0.011
4067.248	0.207	0.012
4068.067	0.221	0.012
4068.886	0.228	0.012
4069.705	0.233	0.012
4070.524	0.237	0.012
4071.343	0.236	0.012
4072.162	0.222	0.012
4072.981	0.201	0.012
4073.8	0.197	0.012
4074.619	0.213	0.012
4075.438	0.225	0.012
4076.257	0.222	0.012
4077.076	0.218	0.012
4077.895	0.222	0.012
4078.714	0.227	0.012
4079.533	0.217	0.012
4080.352	0.212	0.012
4081.171	0.218	0.012
4081.99	0.227	0.012
4082.809	0.233	0.012
4083.628	0.242	0.012
4084.447	0.248	0.012
4085.266	0.248	0.012
4086.085	0.246	0.012
4086.904	0.254	0.012
4087.723	0.259	0.012
4088.542	0.256	0.012
4089.361	0.259	0.012
4090.18	0.27	0.013
4090.999	0.278	0.013
4091.818	0.274	0.013
4092.637	0.263	0.013
4093.456	0.258	0.012
4094.275	0.253	0.012
4095.094	0.246	0.012
4095.913	0.239	0.012
4096.732	0.237	0.012
4097.551	0.239	0.012
4098.37	0.232	0.012
4099.189	0.215	0.011
4100.008	0.212	0.011
4100.827	0.207	0.011
4101.646	0.199	0.011
4102.465	0.202	0.011
4103.284	0.206	0.011
4104.103	0.201	0.011
4104.922	0.202	0.011
4105.741	0.217	0.011
4106.56	0.228	0.011
4107.379	0.234	0.011
4108.198	0.236	0.012
4109.017	0.234	0.012
4109.836	0.231	0.012
4110.655	0.222	0.011
4111.474	0.22	0.011
4112.293	0.227	0.011
4113.112	0.223	0.011
4113.931	0.219	0.011
4114.75	0.223	0.011
4115.569	0.228	0.012
4116.388	0.226	0.012
4117.207	0.23	0.012
4118.026	0.234	0.012
4118.845	0.236	0.012
4119.664	0.242	0.012
4120.483	0.245	0.012
4121.302	0.247	0.012
4122.121	0.249	0.012
4122.94	0.251	0.012
4123.759	0.251	0.012
4124.578	0.258	0.012
4125.397	0.266	0.012
4126.216	0.27	0.012
4127.035	0.282	0.012
4127.854	0.287	0.012
4128.673	0.278	0.012
4129.492	0.267	0.012
4130.311	0.266	0.012
4131.13	0.257	0.012
4131.949	0.241	0.011
4132.768	0.227	0.011
4133.587	0.217	0.011
4134.406	0.214	0.011
4135.225	0.219	0.011
4136.044	0.226	0.011
4136.863	0.228	0.011
4137.682	0.233	0.011
4138.501	0.241	0.011
4139.32	0.25	0.011
4140.139	0.263	0.012
4140.958	0.27	0.012
4141.777	0.265	0.012
4142.596	0.249	0.012
4143.415	0.223	0.011
4144.234	0.192	0.011
4145.053	0.18	0.01
4145.872	0.19	0.01
4146.691	0.207	0.011
4147.51	0.224	0.011
4148.329	0.231	0.011
4149.148	0.24	0.011
4149.967	0.257	0.011
4150.786	0.255	0.011
4151.605	0.259	0.012
4152.424	0.264	0.012
4153.243	0.26	0.012
4154.062	0.258	0.012
4154.881	0.26	0.012
4155.7	0.269	0.012
4156.519	0.278	0.012
4157.338	0.275	0.012
4158.157	0.273	0.012
4158.976	0.279	0.012
4159.795	0.284	0.012
4160.614	0.282	0.012
4161.433	0.282	0.012
4162.252	0.285	0.012
4163.071	0.288	0.012
4163.89	0.29	0.012
4164.709	0.288	0.012
4165.528	0.279	0.012
4166.347	0.267	0.012
4167.166	0.262	0.011
4167.985	0.26	0.011
4168.804	0.255	0.011
4169.623	0.25	0.011
4170.442	0.252	0.011
4171.261	0.259	0.011
4172.08	0.254	0.011
4172.899	0.24	0.011
4173.718	0.228	0.011
4174.537	0.223	0.011
4175.356	0.228	0.011
4176.175	0.238	0.011
4176.994	0.247	0.011
4177.813	0.253	0.011
4178.632	0.252	0.011
4179.451	0.253	0.011
4180.27	0.265	0.011
4181.089	0.284	0.012
4181.908	0.286	0.012
4182.727	0.28	0.012
4183.546	0.279	0.012
4184.365	0.281	0.012
4185.184	0.277	0.012
4186.003	0.275	0.011
4186.822	0.272	0.011
4187.641	0.261	0.011
4188.46	0.256	0.011
4189.279	0.251	0.011
4190.098	0.249	0.011
4190.917	0.254	0.011
4191.736	0.262	0.011
4192.555	0.263	0.011
4193.374	0.264	0.011
4194.193	0.276	0.011
4195.012	0.289	0.012
4195.831	0.291	0.012
4196.65	0.286	0.012
4197.469	0.279	0.011
4198.288	0.265	0.011
4199.107	0.251	0.011
4199.926	0.239	0.011
4200.745	0.227	0.011
4201.564	0.215	0.01
4202.383	0.217	0.01
4203.202	0.223	0.01
4204.021	0.225	0.01
4204.84	0.232	0.011
4205.659	0.245	0.011
4206.478	0.253	0.011
4207.297	0.254	0.011
4208.116	0.254	0.011
4208.935	0.259	0.011
4209.754	0.261	0.011
4210.573	0.256	0.011
4211.392	0.248	0.011
4212.211	0.248	0.011
4213.03	0.251	0.011
4213.849	0.251	0.011
4214.668	0.25	0.011
4215.487	0.245	0.011
4216.306	0.231	0.011
4217.125	0.214	0.01
4217.944	0.205	0.01
4218.763	0.196	0.01
4219.582	0.193	0.01
4220.401	0.19	0.01
4221.22	0.18	0.01
4222.039	0.165	0.009
4222.858	0.148	0.009
4223.677	0.128	0.009
4224.496	0.106	0.008
4225.315	0.086	0.008
4226.134	0.066	0.007
4226.953	0.048	0.007
4227.772	0.034	0.006
4228.591	0.03	0.006
4229.41	0.035	0.006
4230.229	0.044	0.006
4231.048	0.056	0.007
4231.867	0.072	0.007
4232.686	0.093	0.008
4233.505	0.114	0.008
4234.324	0.13	0.009
4235.143	0.141	0.009
4235.962	0.149	0.009
4236.781	0.162	0.009
4237.6	0.18	0.01
4238.419	0.194	0.01
4239.238	0.205	0.01
4240.057	0.213	0.01
4240.876	0.217	0.01
4241.695	0.216	0.01
4242.514	0.213	0.01
4243.333	0.216	0.01
4244.152	0.228	0.01
4244.971	0.239	0.01
4245.79	0.244	0.011
4246.609	0.25	0.011
4247.428	0.251	0.011
4248.247	0.247	0.011
4249.066	0.245	0.011
4249.885	0.247	0.011
4250.704	0.236	0.011
4251.523	0.216	0.01
4252.342	0.21	0.01
4253.161	0.205	0.01
4253.98	0.186	0.01
4254.799	0.158	0.009
4255.618	0.145	0.009
4256.437	0.156	0.009
4257.256	0.178	0.009
4258.075	0.2	0.01
4258.894	0.219	0.01
4259.713	0.234	0.01
4260.532	0.23	0.01
4261.351	0.224	0.01
4262.17	0.235	0.01
4262.989	0.242	0.01
4263.808	0.243	0.01
4264.627	0.25	0.011
4265.446	0.267	0.011
4266.265	0.275	0.011
4267.084	0.275	0.011
4267.903	0.279	0.011
4268.722	0.286	0.011
4269.541	0.279	0.011
4270.36	0.271	0.011
4271.179	0.258	0.011
4271.998	0.236	0.01
4272.817	0.216	0.01
4273.636	0.202	0.01
4274.455	0.182	0.009
4275.274	0.16	0.009
4276.093	0.156	0.009
4276.912	0.167	0.009
4277.731	0.189	0.009
4278.55	0.215	0.01
4279.369	0.24	0.01
4280.188	0.26	0.011
4281.007	0.277	0.011
4281.826	0.284	0.011
4282.645	0.273	0.011
4283.464	0.26	0.011
4284.283	0.257	0.011
4285.102	0.259	0.011
4285.921	0.259	0.011
4286.74	0.262	0.011
4287.559	0.265	0.011
4288.378	0.256	0.011
4289.197	0.226	0.01
4290.016	0.193	0.01
4290.835	0.172	0.009
4291.654	0.167	0.009
4292.473	0.178	0.009
4293.292	0.206	0.01
4294.111	0.232	0.01
4294.93	0.25	0.01
4295.749	0.261	0.011
4296.568	0.268	0.011
4297.387	0.273	0.011
4298.206	0.267	0.011
4299.025	0.251	0.011
4299.844	0.24	0.01
4300.663	0.225	0.01
4301.482	0.211	0.01
4302.301	0.204	0.009
4303.12	0.203	0.009
4303.939	0.216	0.01
4304.758	0.233	0.01
4305.577	0.247	0.01
4306.396	0.251	0.01
4307.215	0.239	0.01
4308.034	0.225	0.01
4308.853	0.216	0.01
4309.672	0.212	0.01
4310.491	0.218	0.01
4311.31	0.24	0.01
4312.129	0.273	0.01
4312.948	0.304	0.011
4313.767	0.319	0.011
4314.586	0.317	0.011
4315.405	0.305	0.011
4316.224	0.299	0.011
4317.043	0.308	0.011
4317.862	0.312	0.011
4318.681	0.306	0.011
4319.5	0.299	0.011
4320.319	0.299	0.011
4321.138	0.306	0.011
4321.957	0.317	0.012
4322.776	0.326	0.012
4323.595	0.325	0.012
4324.414	0.326	0.012
4325.233	0.309	0.011
4326.052	0.275	0.011
4326.871	0.254	0.01
4327.69	0.262	0.01
4328.509	0.281	0.011
4329.328	0.299	0.011
4330.147	0.317	0.011
4330.966	0.333	0.011
4331.785	0.345	0.012
4332.604	0.352	0.012
4333.423	0.354	0.012
4334.242	0.358	0.012
4335.061	0.361	0.012
4335.88	0.366	0.012
4336.699	0.367	0.012
4337.518	0.354	0.012
4338.337	0.336	0.012
4339.156	0.32	0.011
4339.975	0.308	0.011
4340.794	0.306	0.011
4341.613	0.315	0.011
4342.432	0.329	0.011
4343.251	0.341	0.011
4344.07	0.347	0.012
4344.889	0.35	0.012
4345.708	0.347	0.012
4346.527	0.346	0.012
4347.346	0.355	0.012
4348.165	0.366	0.012
4348.984	0.37	0.012
4349.803	0.371	0.012
4350.622	0.373	0.012
4351.441	0.364	0.012
4352.26	0.341	0.012
4353.079	0.317	0.011
4353.898	0.307	0.011
4354.717	0.308	0.011
4355.536	0.313	0.011
4356.355	0.323	0.011
4357.174	0.34	0.012
4357.993	0.353	0.012
4358.812	0.361	0.012
4359.631	0.366	0.012
4360.45	0.368	0.012
4361.269	0.365	0.012
4362.088	0.36	0.012
4362.907	0.36	0.012
4363.726	0.368	0.012
4364.545	0.38	0.012
4365.364	0.38	0.012
4366.183	0.378	0.012
4367.002	0.382	0.012
4367.821	0.378	0.012
4368.64	0.372	0.012
4369.459	0.374	0.012
4370.278	0.374	0.012
4371.097	0.363	0.012
4371.916	0.36	0.012
4372.735	0.367	0.012
4373.554	0.372	0.012
4374.373	0.372	0.012
4375.192	0.368	0.012
4376.011	0.355	0.012
4376.83	0.342	0.011
4377.649	0.341	0.011
4378.468	0.344	0.011
4379.287	0.339	0.011
4380.106	0.328	0.011
4380.925	0.323	0.011
4381.744	0.327	0.011
4382.563	0.324	0.011
4383.382	0.298	0.011
4384.201	0.258	0.01
4385.02	0.233	0.01
4385.839	0.233	0.01
4386.658	0.261	0.01
4387.477	0.3	0.011
4388.296	0.325	0.011
4389.115	0.343	0.011
4389.934	0.352	0.011
4390.753	0.354	0.011
4391.572	0.355	0.011
4392.391	0.358	0.011
4393.21	0.362	0.012
4394.029	0.372	0.012
4394.848	0.387	0.012
4395.667	0.387	0.012
4396.486	0.382	0.012
4397.305	0.385	0.012
4398.124	0.392	0.012
4398.943	0.392	0.012
4399.762	0.397	0.012
4400.581	0.399	0.012
4401.4	0.384	0.012
4402.219	0.381	0.012
4403.038	0.387	0.012
4403.857	0.376	0.012
4404.676	0.34	0.011
4405.495	0.307	0.011
4406.314	0.287	0.011
4407.133	0.282	0.01
4407.952	0.286	0.01
4408.771	0.292	0.01
4409.59	0.308	0.011
4410.409	0.337	0.011
4411.228	0.366	0.012
4412.047	0.381	0.012
4412.866	0.403	0.012
4413.685	0.417	0.012
4414.504	0.408	0.012
4415.323	0.387	0.012
4416.142	0.364	0.012
4416.961	0.354	0.011
4417.78	0.359	0.012
4418.599	0.372	0.012
4419.418	0.393	0.012
4420.237	0.414	0.012
4421.056	0.428	0.012
4421.875	0.43	0.012
4422.694	0.417	0.012
4423.513	0.409	0.012
4424.332	0.406	0.012
4425.151	0.393	0.012
4425.97	0.366	0.012
4426.789	0.34	0.011
4427.608	0.324	0.011
4428.427	0.321	0.011
4429.246	0.332	0.011
4430.065	0.352	0.011
4430.884	0.371	0.012
4431.703	0.388	0.012
4432.522	0.406	0.012
4433.341	0.415	0.012
4434.16	0.403	0.012
4434.979	0.366	0.012
4435.798	0.324	0.011
4436.617	0.301	0.011
4437.436	0.298	0.011
4438.255	0.318	0.011
4439.074	0.363	0.012
4439.893	0.405	0.012
4440.712	0.428	0.012
4441.531	0.434	0.013
4442.35	0.429	0.013
4443.169	0.413	0.012
4443.988	0.403	0.012
4444.807	0.409	0.012
4445.626	0.427	0.013
4446.445	0.444	0.013
4447.264	0.455	0.013
4448.083	0.455	0.013
4448.902	0.447	0.013
4449.721	0.448	0.013
4450.54	0.451	0.013
4451.359	0.448	0.013
4452.178	0.441	0.013
4452.997	0.438	0.013
4453.816	0.416	0.013
4454.635	0.369	0.012
4455.454	0.315	0.011
4456.273	0.279	0.011
4457.092	0.271	0.011
4457.911	0.288	0.011
4458.73	0.318	0.011
4459.549	0.348	0.012
4460.368	0.37	0.012
4461.187	0.374	0.012
4462.006	0.368	0.012
4462.825	0.372	0.012
4463.644	0.388	0.012
4464.463	0.412	0.013
4465.282	0.437	0.013
4466.101	0.457	0.013
4466.92	0.467	0.013
4467.739	0.472	0.014
4468.558	0.476	0.014
4469.377	0.478	0.014
4470.196	0.48	0.014
4471.015	0.481	0.014
4471.834	0.483	0.014
4472.653	0.491	0.014
4473.472	0.505	0.014
4474.291	0.51	0.014
4475.11	0.508	0.014
4475.929	0.506	0.014
4476.748	0.501	0.014
4477.567	0.512	0.014
4478.386	0.531	0.015
4479.205	0.536	0.015
4480.024	0.527	0.015
4480.843	0.517	0.014
4481.662	0.503	0.014
4482.481	0.487	0.014
4483.3	0.479	0.014
4484.119	0.481	0.014
4484.938	0.499	0.014
4485.757	0.523	0.014
4486.576	0.543	0.015
4487.395	0.566	0.015
4488.214	0.578	0.015
4489.033	0.568	0.015
4489.852	0.545	0.015
4490.671	0.532	0.015
4491.49	0.535	0.015
4492.309	0.548	0.015
4493.128	0.56	0.015
4493.947	0.57	0.015
4494.766	0.562	0.015
4495.585	0.545	0.015
4496.404	0.531	0.015
4497.223	0.516	0.015
4498.042	0.522	0.015
4498.861	0.538	0.015
4499.68	0.549	0.015
4500.499	0.573	0.015
4501.318	0.581	0.015
4502.137	0.58	0.015
4502.956	0.581	0.015
4503.775	0.58	0.015
4504.594	0.581	0.015
4505.413	0.583	0.015
4506.232	0.586	0.015
4507.051	0.592	0.015
4507.87	0.577	0.015
4508.689	0.564	0.015
4509.508	0.562	0.015
4510.327	0.555	0.015
4511.146	0.553	0.015
4511.965	0.548	0.015
4512.784	0.534	0.015
4513.603	0.513	0.015
4514.422	0.496	0.014
4515.241	0.497	0.014
4516.06	0.512	0.015
4516.879	0.518	0.015
4517.698	0.504	0.014
4518.517	0.489	0.014
4519.336	0.477	0.014
4520.155	0.471	0.014
4520.974	0.491	0.014
4521.793	0.504	0.014
4522.612	0.497	0.014
4523.431	0.483	0.014
4524.25	0.474	0.014
4525.069	0.466	0.014
4525.888	0.461	0.014
4526.707	0.457	0.014
4527.526	0.441	0.013
4528.345	0.414	0.013
4529.164	0.399	0.013
4529.983	0.405	0.013
4530.802	0.412	0.013
4531.621	0.41	0.013
4532.44	0.411	0.013
4533.259	0.406	0.013
4534.078	0.378	0.012
4534.897	0.34	0.012
4535.716	0.301	0.011
4536.535	0.281	0.011
4537.354	0.297	0.011
4538.173	0.33	0.012
4538.992	0.378	0.012
4539.811	0.426	0.013
4540.63	0.453	0.013
4541.449	0.463	0.013
4542.268	0.471	0.013
4543.087	0.478	0.014
4543.906	0.477	0.014
4544.725	0.468	0.013
4545.544	0.458	0.013
4546.363	0.447	0.013
4547.182	0.439	0.013
4548.001	0.441	0.013
4548.82	0.436	0.013
4549.639	0.435	0.013
4550.458	0.447	0.013
4551.277	0.458	0.013
4552.096	0.476	0.013
4552.915	0.486	0.013
4553.734	0.481	0.013
4554.553	0.47	0.013
4555.372	0.461	0.013
4556.191	0.459	0.013
4557.01	0.47	0.013
4557.829	0.497	0.014
4558.648	0.525	0.014
4559.467	0.548	0.014
4560.286	0.561	0.014
4561.105	0.566	0.014
4561.924	0.571	0.014
4562.743	0.572	0.014
4563.562	0.564	0.014
4564.381	0.554	0.014
4565.2	0.555	0.014
4566.019	0.56	0.014
4566.838	0.567	0.014
4567.657	0.576	0.014
4568.476	0.577	0.014
4569.295	0.589	0.014
4570.114	0.595	0.014
4570.933	0.578	0.014
4571.752	0.556	0.014
4572.571	0.543	0.014
4573.39	0.545	0.014
4574.209	0.558	0.014
4575.028	0.576	0.014
4575.847	0.584	0.014
4576.666	0.582	0.014
4577.485	0.573	0.014
4578.304	0.558	0.014
4579.123	0.547	0.014
4579.942	0.535	0.013
4580.761	0.516	0.013
4581.58	0.496	0.013
4582.399	0.5	0.013
4583.218	0.517	0.013
4584.037	0.538	0.013
4584.856	0.556	0.014
4585.675	0.55	0.014
4586.494	0.527	0.013
4587.313	0.511	0.013
4588.132	0.514	0.013
4588.951	0.534	0.013
4589.77	0.551	0.013
4590.589	0.561	0.013
4591.408	0.568	0.014
4592.227	0.571	0.014
4593.046	0.559	0.013
4593.865	0.546	0.013
4594.684	0.542	0.013
4595.503	0.54	0.013
4596.322	0.552	0.013
4597.141	0.569	0.014
4597.96	0.58	0.014
4598.779	0.587	0.014
4599.598	0.587	0.014
4600.417	0.58	0.014
4601.236	0.566	0.013
4602.055	0.549	0.013
4602.874	0.538	0.013
4603.693	0.534	0.013
4604.512	0.537	0.013
4605.331	0.546	0.013
4606.15	0.553	0.013
4606.969	0.558	0.013
4607.788	0.556	0.013
4608.607	0.548	0.013
4609.426	0.55	0.013
4610.245	0.569	0.013
4611.064	0.588	0.014
4611.883	0.592	0.014
4612.702	0.601	0.014
4613.521	0.596	0.014
4614.34	0.583	0.013
4615.159	0.581	0.013
4615.978	0.584	0.013
4616.797	0.574	0.013
4617.616	0.555	0.013
4618.435	0.547	0.013
4619.254	0.553	0.013
4620.073	0.561	0.013
4620.892	0.575	0.013
4621.711	0.589	0.014
4622.53	0.582	0.013
4623.349	0.58	0.013
4624.168	0.578	0.013
4624.987	0.572	0.013
4625.806	0.568	0.013
4626.625	0.559	0.013
4627.444	0.553	0.013
4628.263	0.557	0.013
4629.082	0.573	0.013
4629.901	0.579	0.013
4630.72	0.58	0.013
4631.539	0.587	0.013
4632.358	0.595	0.014
4633.177	0.584	0.013
4633.996	0.577	0.013
4634.815	0.578	0.013
4635.634	0.578	0.013
4636.453	0.575	0.013
4637.272	0.577	0.013
4638.091	0.582	0.013
4638.91	0.58	0.013
4639.729	0.565	0.013
4640.548	0.547	0.013
4641.367	0.548	0.013
4642.186	0.563	0.013
4643.005	0.565	0.013
4643.824	0.579	0.013
4644.643	0.596	0.014
4645.462	0.594	0.013
4646.281	0.57	0.013
4647.1	0.543	0.013
4647.919	0.53	0.013
4648.738	0.535	0.013
4649.557	0.554	0.013
4650.376	0.58	0.013
4651.195	0.592	0.013
4652.014	0.579	0.013
4652.833	0.554	0.013
4653.652	0.544	0.013
4654.471	0.55	0.013
4655.29	0.558	0.013
4656.109	0.554	0.013
4656.928	0.545	0.013
4657.747	0.545	0.013
4658.566	0.553	0.013
4659.385	0.565	0.013
4660.204	0.583	0.013
4661.023	0.608	0.014
4661.842	0.63	0.014
4662.661	0.636	0.014
4663.48	0.63	0.014
4664.299	0.623	0.014
4665.118	0.615	0.014
4665.937	0.606	0.014
4666.756	0.601	0.014
4667.575	0.58	0.013
4668.394	0.546	0.013
4669.213	0.523	0.013
4670.032	0.53	0.013
4670.851	0.55	0.013
4671.67	0.567	0.013
4672.489	0.585	0.013
4673.308	0.605	0.014
4674.127	0.611	0.014
4674.946	0.603	0.014
4675.765	0.591	0.013
4676.584	0.585	0.013
4677.403	0.593	0.013
4678.222	0.602	0.014
4679.041	0.609	0.014
4679.86	0.615	0.014
4680.679	0.61	0.014
4681.498	0.594	0.013
4682.317	0.567	0.013
4683.136	0.537	0.013
4683.955	0.524	0.013
4684.774	0.536	0.013
4685.593	0.55	0.013
4686.412	0.555	0.013
4687.231	0.567	0.013
4688.05	0.576	0.013
4688.869	0.577	0.013
4689.688	0.577	0.013
4690.507	0.584	0.013
4691.326	0.582	0.013
4692.145	0.573	0.013
4692.964	0.563	0.013
4693.783	0.556	0.013
4694.602	0.562	0.013
4695.421	0.565	0.013
4696.24	0.566	0.013
4697.059	0.576	0.013
4697.878	0.587	0.013
4698.697	0.583	0.013
4699.516	0.567	0.013
4700.335	0.559	0.013
4701.154	0.563	0.013
4701.973	0.567	0.013
4702.792	0.565	0.013
4703.611	0.561	0.013
4704.43	0.56	0.013
4705.249	0.558	0.013
4706.068	0.559	0.013
4706.887	0.563	0.013
4707.706	0.562	0.013
4708.525	0.557	0.013
4709.344	0.555	0.013
4710.163	0.554	0.013
4710.982	0.544	0.013
4711.801	0.55	0.013
4712.62	0.568	0.013
4713.439	0.579	0.013
4714.258	0.58	0.013
4715.077	0.574	0.013
4715.896	0.563	0.013
4716.715	0.556	0.013
4717.534	0.559	0.013
4718.353	0.569	0.013
4719.172	0.569	0.013
4719.991	0.565	0.013
4720.81	0.575	0.013
4721.629	0.581	0.013
4722.448	0.575	0.013
4723.267	0.565	0.013
4724.086	0.558	0.013
4724.905	0.559	0.013
4725.724	0.569	0.013
4726.543	0.578	0.013
4727.362	0.578	0.013
4728.181	0.576	0.013
4729	0.569	0.013
4729.819	0.567	0.013
4730.638	0.57	0.013
4731.457	0.567	0.013
4732.276	0.568	0.013
4733.095	0.572	0.013
4733.914	0.57	0.013
4734.733	0.565	0.013
4735.552	0.557	0.013
4736.371	0.555	0.013
4737.19	0.551	0.013
4738.009	0.538	0.013
4738.828	0.548	0.013
4739.647	0.555	0.013
4740.466	0.55	0.013
4741.285	0.556	0.013
4742.104	0.561	0.013
4742.923	0.561	0.013
4743.742	0.556	0.013
4744.561	0.552	0.013
4745.38	0.565	0.013
4746.199	0.572	0.013
4747.018	0.568	0.013
4747.837	0.568	0.013
4748.656	0.572	0.013
4749.475	0.571	0.013
4750.294	0.568	0.013
4751.113	0.567	0.013
4751.932	0.56	0.013
4752.751	0.555	0.013
4753.57	0.55	0.013
4754.389	0.543	0.013
4755.208	0.547	0.013
4756.027	0.556	0.013
4756.846	0.555	0.013
4757.665	0.548	0.013
4758.484	0.55	0.013
4759.303	0.543	0.012
4760.122	0.534	0.012
4760.941	0.53	0.012
4761.76	0.525	0.012
4762.579	0.516	0.012
4763.398	0.512	0.012
4764.217	0.513	0.012
4765.036	0.507	0.012
4765.855	0.498	0.012
4766.674	0.493	0.012
4767.493	0.493	0.012
4768.312	0.492	0.012
4769.131	0.487	0.012
4769.95	0.482	0.012
4770.769	0.479	0.012
4771.588	0.477	0.012
4772.407	0.476	0.012
4773.226	0.47	0.012
4774.045	0.467	0.012
4774.864	0.469	0.012
4775.683	0.462	0.012
4776.502	0.455	0.011
4777.321	0.448	0.011
4778.14	0.44	0.011
4778.959	0.431	0.011
4779.778	0.424	0.011
4780.597	0.424	0.011
4781.416	0.425	0.011
4782.235	0.419	0.011
4783.054	0.421	0.011
4783.873	0.421	0.011
4784.692	0.418	0.011
4785.511	0.427	0.011
4786.33	0.436	0.011
4787.149	0.448	0.011
4787.968	0.46	0.011
4788.787	0.466	0.011
4789.606	0.47	0.011
