#wave	flux	unc
3910	0.02	0.156
-3910.819	0.01	0.156
3911.638	0.053	0.155
3912.457	0.137	0.155
3913.276	0.141	0.155
3914.095	0.076	0.154
3914.914	0.138	0.155
3915.733	0.184	0.155
3916.552	0.179	0.154
3917.371	0.193	0.153
3918.19	0.119	0.153
3919.009	0.024	0.153
3919.828	0.049	0.153
3920.647	0.186	0.153
3921.466	0.214	0.153
3922.285	0.115	0.152
3923.104	0.071	0.152
3923.923	0.119	0.152
3924.742	0.077	0.152
3925.561	0.091	0.152
3926.38	0.088	0.152
3927.199	0.021	0.152
3928.018	0.018	0.152
3928.837	0.061	0.152
3929.656	0.063	0.152
3930.475	0.023	0.152
3931.294	0.017	0.152
3932.113	0.039	0.152
3932.932	0.082	0.152
3933.751	0.081	0.151
3934.57	0.027	0.151
3935.389	0.065	0.151
3936.208	0.037	0.151
-3937.027	0.009	0.151
3937.846	0.068	0.151
3938.665	0.15	0.151
3939.484	0.123	0.151
3940.303	0.084	0.151
3941.122	0.111	0.151
3941.941	0.114	0.151
3942.76	0.179	0.151
3943.579	0.199	0.151
3944.398	0.162	0.151
3945.217	0.229	0.151
3946.036	0.223	0.151
3946.855	0.136	0.151
3947.674	0.048	0.151
3948.493	0.018	0.151
3949.312	0.074	0.15
3950.131	0.059	0.15
-3950.95	0.035	0.15
-3951.769	0.075	0.15
-3952.588	0.057	0.15
3953.407	0.06	0.15
3954.226	0.178	0.149
3955.045	0.205	0.149
3955.864	0.217	0.149
3956.683	0.057	0.149
-3957.502	0.047	0.149
3958.321	0.087	0.149
3959.14	0.162	0.148
3959.959	0.152	0.147
3960.778	0.117	0.147
3961.597	0.086	0.147
3962.416	0.063	0.146
3963.235	0.106	0.148
3964.054	0.088	0.148
3964.873	0.016	0.145
3965.692	0.05	0.145
3966.511	0.084	0.144
3967.33	0.092	0.144
3968.149	0.117	0.143
3968.968	0.159	0.143
3969.787	0.137	0.143
3970.606	0.095	0.142
3971.425	0.098	0.141
3972.244	0.143	0.14
3973.063	0.146	0.14
3973.882	0.046	0.139
-3974.701	0.027	0.139
3975.52	0.048	0.139
3976.339	0.146	0.138
3977.158	0.119	0.138
3977.977	0.066	0.138
3978.796	0.06	0.136
-3979.615	0.011	0.135
-3980.434	0.048	0.134
3981.253	0.025	0.133
3982.072	0.109	0.133
3982.891	0.048	0.133
-3983.71	0.024	0.132
-3984.529	0.005	0.13
3985.348	0.076	0.13
3986.167	0.106	0.13
3986.986	0.036	0.128
3987.805	0.032	0.127
3988.624	0.118	0.126
3989.443	0.152	0.126
3990.262	0.079	0.126
3991.081	0.004	0.123
3991.9	0.004	0.126
3992.719	0.052	0.154
3993.538	0.074	0.239
3994.357	0.11	0.446
3995.176	0.134	0.57
3995.995	0.107	0.421
3996.814	0.053	0.151
-3997.633	0.018	0.096
3998.452	0.038	0.141
3999.271	0.15	0.129
4000.09	0.09	0.139
4000.909	0.135	0.15
4001.728	0.184	0.15
4002.547	0.097	0.137
4003.366	0.003	0.118
4004.185	0.136	0.122
4005.004	0.196	0.127
4005.823	0.12	0.121
4006.642	0.087	0.116
4007.461	0.007	0.111
4008.28	0.008	0.112
4009.099	0.084	0.114
4009.918	0.112	0.114
4010.737	0.069	0.119
-4011.556	0.023	0.129
-4012.375	0.026	0.129
4013.194	0.079	0.12
4014.013	0.084	0.122
-4014.832	0.001	0.127
4015.651	0.049	0.129
4016.47	0.169	0.129
4017.289	0.055	0.122
4018.108	0.059	0.124
4018.927	0.089	0.12
4019.746	0.063	0.112
4020.565	0.124	0.127
4021.384	0.194	0.148
4022.203	0.127	0.159
4023.022	0.045	0.162
4023.841	0.131	0.17
4024.66	0.166	0.176
4025.479	0.098	0.174
-4026.298	0.011	0.172
-4027.117	0.055	0.17
4027.936	0.041	0.157
4028.755	0.135	0.147
4029.574	0.228	0.151
4030.393	0.297	0.157
4031.212	0.18	0.142
4032.031	0.09	0.131
4032.85	0.076	0.128
4033.669	0.082	0.125
4034.488	0.095	0.125
4035.307	0.048	0.117
4036.126	0.004	0.115
4036.945	0.073	0.122
4037.764	0.206	0.121
4038.583	0.115	0.118
4039.402	0.046	0.118
4040.221	0.106	0.12
4041.04	0.095	0.119
4041.859	0.004	0.109
-4042.678	0.001	0.105
4043.497	0.049	0.111
4044.316	0.055	0.121
4045.135	0.131	0.129
4045.954	0.172	0.149
4046.773	0.191	0.21
4047.592	0.267	0.311
4048.411	0.329	0.394
4049.23	0.207	0.416
4050.049	0.11	0.378
4050.868	0.157	0.317
4051.687	0.097	0.276
-4052.506	0.01	0.235
-4053.325	0.005	0.192
4054.144	0.084	0.156
4054.963	0.091	0.136
4055.782	0.12	0.13
4056.601	0.153	0.131
4057.42	0.136	0.13
4058.239	0.082	0.123
4059.058	0.065	0.115
4059.877	0.107	0.107
4060.696	0.15	0.105
4061.515	0.131	0.106
4062.334	0.082	0.105
4063.153	0.09	0.1
4063.972	0.122	0.096
4064.791	0.108	0.097
4065.61	0.078	0.098
4066.429	0.086	0.103
4067.248	0.112	0.104
4068.067	0.1	0.098
4068.886	0.062	0.094
4069.705	0.12	0.095
4070.524	0.179	0.097
4071.343	0.138	0.096
4072.162	0.069	0.088
4072.981	0.079	0.086
4073.8	0.063	0.086
-4074.619	0.003	0.084
4075.438	0.006	0.085
4076.257	0.075	0.087
4077.076	0.076	0.093
4077.895	0.034	0.108
4078.714	0.052	0.128
4079.533	0.051	0.139
4080.352	0.106	0.135
4081.171	0.16	0.123
4081.99	0.111	0.118
4082.809	0.056	0.119
4083.628	0.116	0.117
4084.447	0.173	0.113
4085.266	0.117	0.107
4086.085	0.076	0.099
4086.904	0.077	0.097
4087.723	0.09	0.099
4088.542	0.123	0.099
4089.361	0.194	0.098
4090.18	0.164	0.094
4090.999	0.073	0.086
4091.818	0.042	0.08
4092.637	0.093	0.079
4093.456	0.089	0.075
4094.275	0.039	0.073
4095.094	0.007	0.075
4095.913	0.012	0.077
4096.732	0.026	0.077
4097.551	0.052	0.074
4098.37	0.069	0.072
4099.189	0.063	0.072
4100.008	0.067	0.072
4100.827	0.069	0.075
4101.646	0.09	0.076
4102.465	0.112	0.074
4103.284	0.064	0.071
4104.103	0.067	0.072
4104.922	0.161	0.073
4105.741	0.212	0.072
4106.56	0.092	0.066
4107.379	0.038	0.066
4108.198	0.055	0.069
4109.017	0.056	0.071
4109.836	0.04	0.07
4110.655	0.032	0.072
4111.474	0.063	0.074
4112.293	0.098	0.072
4113.112	0.086	0.068
4113.931	0.065	0.072
4114.75	0.072	0.072
4115.569	0.104	0.07
4116.388	0.114	0.071
4117.207	0.062	0.073
4118.026	0.029	0.074
4118.845	0.079	0.074
4119.664	0.146	0.071
4120.483	0.084	0.068
4121.302	0.028	0.071
4122.121	0.018	0.071
4122.94	0.016	0.067
4123.759	0.029	0.074
4124.578	0.065	0.074
4125.397	0.072	0.07
4126.216	0.06	0.07
4127.035	0.099	0.073
4127.854	0.111	0.076
4128.673	0.068	0.078
4129.492	0.037	0.075
4130.311	0.065	0.074
4131.13	0.048	0.074
4131.949	0.043	0.075
4132.768	0.106	0.078
4133.587	0.158	0.082
4134.406	0.069	0.082
4135.225	0.051	0.08
4136.044	0.085	0.079
4136.863	0.047	0.079
4137.682	0.047	0.081
4138.501	0.068	0.079
