#wave	flux	unc
4095.094	0.139	0.033
4095.913	0.128	0.032
4096.732	0.133	0.032
4097.551	0.131	0.032
4098.37	0.109	0.031
4099.189	0.104	0.03
4100.008	0.11	0.03
4100.827	0.112	0.03
4101.646	0.114	0.031
4102.465	0.124	0.032
4103.284	0.119	0.031
4104.103	0.1	0.03
4104.922	0.091	0.029
4105.741	0.103	0.03
4106.56	0.126	0.031
4107.379	0.138	0.031
4108.198	0.132	0.031
4109.017	0.14	0.031
4109.836	0.14	0.031
4110.655	0.121	0.031
4111.474	0.103	0.031
4112.293	0.117	0.031
4113.112	0.127	0.031
4113.931	0.126	0.031
4114.75	0.129	0.031
4115.569	0.135	0.031
4116.388	0.113	0.03
4117.207	0.093	0.029
4118.026	0.106	0.03
4118.845	0.123	0.031
4119.664	0.131	0.031
4120.483	0.137	0.031
4121.302	0.148	0.032
4122.121	0.151	0.031
4122.94	0.149	0.031
4123.759	0.148	0.031
4124.578	0.153	0.031
4125.397	0.168	0.032
4126.216	0.174	0.032
4127.035	0.174	0.032
4127.854	0.166	0.032
4128.673	0.147	0.031
4129.492	0.14	0.031
4130.311	0.136	0.031
4131.13	0.136	0.031
4131.949	0.143	0.031
4132.768	0.141	0.031
4133.587	0.131	0.031
4134.406	0.113	0.03
4135.225	0.091	0.03
4136.044	0.092	0.03
4136.863	0.117	0.031
4137.682	0.142	0.031
4138.501	0.144	0.031
4139.32	0.131	0.03
4140.139	0.128	0.03
4140.958	0.14	0.031
4141.777	0.152	0.032
4142.596	0.153	0.032
4143.415	0.124	0.031
4144.234	0.115	0.03
4145.053	0.129	0.03
4145.872	0.107	0.029
4146.691	0.088	0.028
4147.51	0.08	0.027
4148.329	0.094	0.028
4149.148	0.133	0.03
4149.967	0.133	0.03
4150.786	0.116	0.029
4151.605	0.113	0.029
4152.424	0.132	0.029
4153.243	0.166	0.031
4154.062	0.175	0.033
4154.881	0.176	0.036
4155.7	0.186	0.039
4156.519	0.148	0.033
4157.338	0.145	0.03
4158.157	0.168	0.031
4158.976	0.166	0.031
4159.795	0.168	0.031
4160.614	0.167	0.031
4161.433	0.164	0.031
4162.252	0.161	0.031
4163.071	0.155	0.031
4163.89	0.167	0.031
4164.709	0.176	0.032
4165.528	0.161	0.031
4166.347	0.137	0.03
4167.166	0.131	0.031
4167.985	0.142	0.032
4168.804	0.157	0.032
4169.623	0.163	0.031
4170.442	0.149	0.031
4171.261	0.125	0.03
4172.08	0.112	0.029
4172.899	0.116	0.029
4173.718	0.125	0.029
4174.537	0.117	0.029
4175.356	0.109	0.028
4176.175	0.125	0.029
4176.994	0.13	0.029
4177.813	0.137	0.029
4178.632	0.148	0.029
4179.451	0.151	0.029
4180.27	0.15	0.029
4181.089	0.144	0.029
4181.908	0.135	0.029
4182.727	0.132	0.029
4183.546	0.137	0.029
4184.365	0.138	0.029
4185.184	0.147	0.029
4186.003	0.151	0.029
4186.822	0.115	0.028
4187.641	0.125	0.028
4188.46	0.135	0.028
4189.279	0.114	0.027
4190.098	0.118	0.027
4190.917	0.126	0.028
4191.736	0.131	0.028
4192.555	0.132	0.028
4193.374	0.128	0.027
4194.193	0.144	0.028
4195.012	0.165	0.029
4195.831	0.17	0.029
4196.65	0.156	0.029
4197.469	0.147	0.028
4198.288	0.146	0.028
4199.107	0.141	0.028
4199.926	0.134	0.027
4200.745	0.138	0.027
4201.564	0.121	0.026
4202.383	0.097	0.025
4203.202	0.094	0.025
4204.021	0.099	0.026
4204.84	0.089	0.025
4205.659	0.088	0.026
4206.478	0.11	0.026
4207.297	0.117	0.026
4208.116	0.11	0.026
4208.935	0.107	0.026
4209.754	0.11	0.026
4210.573	0.105	0.026
4211.392	0.101	0.026
4212.211	0.101	0.026
4213.03	0.101	0.026
4213.849	0.097	0.026
4214.668	0.091	0.025
4215.487	0.077	0.025
4216.306	0.062	0.024
4217.125	0.061	0.024
4217.944	0.064	0.024
4218.763	0.064	0.024
4219.582	0.059	0.023
4220.401	0.054	0.023
4221.22	0.051	0.023
4222.039	0.05	0.023
4222.858	0.045	0.023
4223.677	0.035	0.022
4224.496	0.04	0.022
4225.315	0.037	0.022
4226.134	0.021	0.021
4226.953	0.012	0.021
4227.772	0.025	0.021
4228.591	0.02	0.021
4229.41	0.004	0.021
4230.229	0.003	0.02
4231.048	0.015	0.02
4231.867	0.02	0.021
4232.686	0.02	0.021
4233.505	0.019	0.021
4234.324	0.023	0.022
4235.143	0.044	0.022
4235.962	0.044	0.022
4236.781	0.029	0.022
4237.6	0.048	0.023
4238.419	0.067	0.024
4239.238	0.077	0.024
4240.057	0.083	0.024
4240.876	0.081	0.025
4241.695	0.071	0.025
4242.514	0.07	0.025
4243.333	0.078	0.025
4244.152	0.085	0.024
4244.971	0.093	0.025
4245.79	0.088	0.024
4246.609	0.08	0.024
4247.428	0.085	0.025
4248.247	0.103	0.026
4249.066	0.112	0.027
4249.885	0.098	0.027
4250.704	0.082	0.026
4251.523	0.099	0.026
4252.342	0.107	0.026
4253.161	0.1	0.025
4253.98	0.085	0.024
4254.799	0.061	0.023
4255.618	0.056	0.023
4256.437	0.07	0.023
4257.256	0.092	0.024
4258.075	0.117	0.025
4258.894	0.11	0.025
4259.713	0.091	0.025
4260.532	0.091	0.024
4261.351	0.104	0.025
4262.17	0.11	0.025
4262.989	0.111	0.025
4263.808	0.108	0.025
4264.627	0.107	0.025
4265.446	0.134	0.026
4266.265	0.15	0.026
4267.084	0.138	0.025
4267.903	0.119	0.025
4268.722	0.117	0.025
4269.541	0.116	0.025
4270.36	0.12	0.025
4271.179	0.131	0.026
4271.998	0.113	0.025
4272.817	0.087	0.024
4273.636	0.077	0.023
4274.455	0.08	0.024
4275.274	0.072	0.023
4276.093	0.072	0.023
4276.912	0.078	0.023
4277.731	0.088	0.024
4278.55	0.111	0.025
4279.369	0.12	0.025
4280.188	0.113	0.025
4281.007	0.115	0.025
4281.826	0.142	0.026
4282.645	0.154	0.026
4283.464	0.142	0.026
4284.283	0.122	0.025
4285.102	0.117	0.025
4285.921	0.129	0.026
4286.74	0.147	0.026
4287.559	0.144	0.025
4288.378	0.113	0.025
4289.197	0.102	0.025
4290.016	0.097	0.024
4290.835	0.096	0.024
4291.654	0.107	0.024
4292.473	0.1	0.024
4293.292	0.089	0.023
4294.111	0.097	0.024
4294.93	0.119	0.025
4295.749	0.129	0.025
4296.568	0.133	0.025
4297.387	0.146	0.026
4298.206	0.147	0.026
4299.025	0.111	0.025
4299.844	0.095	0.024
4300.663	0.103	0.024
4301.482	0.112	0.024
4302.301	0.113	0.024
4303.12	0.1	0.024
4303.939	0.098	0.023
4304.758	0.119	0.024
4305.577	0.13	0.025
4306.396	0.109	0.024
4307.215	0.094	0.024
4308.034	0.104	0.024
4308.853	0.117	0.024
4309.672	0.124	0.025
4310.491	0.125	0.025
4311.31	0.13	0.025
4312.129	0.149	0.025
4312.948	0.163	0.026
4313.767	0.174	0.026
4314.586	0.175	0.026
4315.405	0.16	0.026
4316.224	0.151	0.027
4317.043	0.154	0.027
4317.862	0.159	0.027
4318.681	0.147	0.026
4319.5	0.12	0.026
4320.319	0.133	0.026
4321.138	0.166	0.027
4321.957	0.176	0.028
4322.776	0.171	0.028
4323.595	0.181	0.028
4324.414	0.184	0.028
4325.233	0.171	0.027
4326.052	0.168	0.027
4326.871	0.169	0.027
4327.69	0.162	0.027
4328.509	0.162	0.027
4329.328	0.183	0.027
4330.147	0.184	0.027
4330.966	0.191	0.028
4331.785	0.201	0.028
4332.604	0.188	0.028
4333.423	0.193	0.027
4334.242	0.201	0.027
4335.061	0.204	0.028
4335.88	0.211	0.028
4336.699	0.213	0.028
4337.518	0.193	0.028
4338.337	0.166	0.027
4339.156	0.163	0.027
4339.975	0.178	0.027
4340.794	0.177	0.027
4341.613	0.178	0.027
4342.432	0.192	0.028
4343.251	0.183	0.027
4344.07	0.179	0.027
4344.889	0.175	0.027
4345.708	0.173	0.028
4346.527	0.195	0.028
4347.346	0.203	0.028
4348.165	0.202	0.029
4348.984	0.211	0.03
4349.803	0.221	0.03
4350.622	0.213	0.03
4351.441	0.201	0.029
4352.26	0.195	0.029
4353.079	0.182	0.029
4353.898	0.166	0.027
4354.717	0.161	0.027
4355.536	0.172	0.027
4356.355	0.188	0.028
4357.174	0.19	0.028
4357.993	0.198	0.03
4358.812	0.191	0.034
4359.631	0.166	0.042
4360.45	0.205	0.051
4361.269	0.205	0.055
4362.088	0.174	0.052
4362.907	0.186	0.048
4363.726	0.216	0.045
4364.545	0.203	0.04
4365.364	0.197	0.036
4366.183	0.225	0.034
4367.002	0.211	0.031
4367.821	0.191	0.03
4368.64	0.185	0.029
4369.459	0.192	0.029
4370.278	0.21	0.03
4371.097	0.222	0.03
4371.916	0.22	0.03
4372.735	0.208	0.029
4373.554	0.202	0.029
4374.373	0.205	0.029
4375.192	0.219	0.029
4376.011	0.224	0.03
4376.83	0.202	0.029
4377.649	0.188	0.029
4378.468	0.197	0.029
4379.287	0.202	0.029
4380.106	0.182	0.028
4380.925	0.171	0.028
4381.744	0.183	0.028
4382.563	0.191	0.028
4383.382	0.171	0.027
4384.201	0.147	0.027
4385.02	0.135	0.026
4385.839	0.147	0.026
4386.658	0.175	0.027
4387.477	0.192	0.028
4388.296	0.208	0.028
4389.115	0.21	0.028
4389.934	0.2	0.028
4390.753	0.21	0.028
4391.572	0.215	0.029
4392.391	0.215	0.029
4393.21	0.221	0.029
4394.029	0.228	0.029
4394.848	0.225	0.029
4395.667	0.22	0.029
4396.486	0.225	0.029
4397.305	0.239	0.03
4398.124	0.255	0.03
4398.943	0.242	0.03
4399.762	0.213	0.029
4400.581	0.22	0.029
4401.4	0.256	0.03
4402.219	0.26	0.03
4403.038	0.242	0.03
4403.857	0.245	0.03
4404.676	0.233	0.03
4405.495	0.206	0.029
4406.314	0.19	0.028
4407.133	0.191	0.027
4407.952	0.18	0.027
4408.771	0.172	0.027
4409.59	0.179	0.027
4410.409	0.2	0.028
4411.228	0.232	0.029
4412.047	0.252	0.03
4412.866	0.254	0.03
4413.685	0.255	0.03
4414.504	0.263	0.03
4415.323	0.24	0.029
4416.142	0.233	0.029
4416.961	0.256	0.03
4417.78	0.254	0.03
4418.599	0.239	0.03
4419.418	0.228	0.03
4420.237	0.236	0.03
4421.056	0.265	0.03
4421.875	0.285	0.031
4422.694	0.275	0.031
4423.513	0.266	0.031
4424.332	0.278	0.031
4425.151	0.245	0.029
4425.97	0.212	0.029
4426.789	0.194	0.028
4427.608	0.177	0.028
4428.427	0.192	0.028
4429.246	0.205	0.029
4430.065	0.207	0.029
4430.884	0.221	0.029
4431.703	0.248	0.03
4432.522	0.248	0.03
4433.341	0.242	0.03
4434.16	0.251	0.03
4434.979	0.241	0.029
4435.798	0.206	0.028
4436.617	0.178	0.027
4437.436	0.186	0.027
4438.255	0.209	0.028
4439.074	0.208	0.028
4439.893	0.224	0.029
4440.712	0.261	0.03
4441.531	0.267	0.03
4442.35	0.252	0.03
4443.169	0.25	0.03
4443.988	0.263	0.03
4444.807	0.272	0.03
4445.626	0.285	0.03
4446.445	0.287	0.031
4447.264	0.273	0.03
4448.083	0.263	0.03
4448.902	0.283	0.031
4449.721	0.297	0.031
4450.54	0.285	0.031
4451.359	0.265	0.03
4452.178	0.261	0.03
4452.997	0.275	0.03
4453.816	0.273	0.03
4454.635	0.235	0.028
4455.454	0.184	0.027
4456.273	0.153	0.026
4457.092	0.152	0.026
4457.911	0.167	0.027
4458.73	0.183	0.027
4459.549	0.2	0.028
4460.368	0.226	0.029
4461.187	0.241	0.029
4462.006	0.216	0.029
4462.825	0.202	0.028
4463.644	0.234	0.029
4464.463	0.282	0.03
4465.282	0.287	0.03
4466.101	0.278	0.03
4466.92	0.266	0.03
4467.739	0.265	0.03
4468.558	0.286	0.031
4469.377	0.296	0.031
4470.196	0.3	0.031
4471.015	0.311	0.031
4471.834	0.327	0.032
4472.653	0.332	0.032
4473.472	0.31	0.031
4474.291	0.306	0.031
4475.11	0.338	0.032
4475.929	0.331	0.032
4476.748	0.314	0.031
4477.567	0.312	0.031
4478.386	0.325	0.032
4479.205	0.339	0.032
4480.024	0.345	0.032
4480.843	0.333	0.032
4481.662	0.311	0.031
4482.481	0.302	0.031
4483.3	0.293	0.03
4484.119	0.297	0.031
4484.938	0.31	0.031
4485.757	0.315	0.031
4486.576	0.348	0.032
4487.395	0.357	0.032
4488.214	0.331	0.032
4489.033	0.316	0.032
4489.852	0.313	0.032
4490.671	0.312	0.032
4491.49	0.307	0.032
4492.309	0.308	0.032
4493.128	0.345	0.033
4493.947	0.351	0.033
4494.766	0.329	0.032
4495.585	0.334	0.032
4496.404	0.349	0.032
4497.223	0.328	0.032
4498.042	0.299	0.031
4498.861	0.3	0.031
4499.68	0.298	0.031
4500.499	0.309	0.031
4501.318	0.315	0.032
4502.137	0.317	0.032
4502.956	0.348	0.032
4503.775	0.363	0.033
4504.594	0.361	0.032
4505.413	0.36	0.032
4506.232	0.358	0.032
4507.051	0.348	0.032
4507.87	0.337	0.032
4508.689	0.333	0.032
4509.508	0.336	0.032
4510.327	0.328	0.032
4511.146	0.32	0.031
4511.965	0.314	0.031
4512.784	0.307	0.03
4513.603	0.304	0.031
4514.422	0.296	0.031
4515.241	0.298	0.03
4516.06	0.314	0.031
4516.879	0.308	0.031
4517.698	0.292	0.03
4518.517	0.273	0.03
4519.336	0.26	0.029
4520.155	0.277	0.029
4520.974	0.276	0.029
4521.793	0.288	0.03
4522.612	0.32	0.03
4523.431	0.293	0.03
4524.25	0.278	0.03
4525.069	0.289	0.03
4525.888	0.293	0.03
4526.707	0.281	0.029
4527.526	0.261	0.029
4528.345	0.248	0.028
4529.164	0.244	0.028
4529.983	0.236	0.028
4530.802	0.234	0.028
4531.621	0.243	0.028
4532.44	0.255	0.028
4533.259	0.249	0.028
4534.078	0.224	0.027
4534.897	0.194	0.026
4535.716	0.163	0.026
4536.535	0.143	0.025
4537.354	0.165	0.025
4538.173	0.205	0.027
4538.992	0.24	0.028
4539.811	0.266	0.029
4540.63	0.276	0.029
4541.449	0.293	0.03
4542.268	0.306	0.03
4543.087	0.302	0.03
4543.906	0.309	0.03
4544.725	0.303	0.03
4545.544	0.288	0.03
4546.363	0.283	0.03
4547.182	0.287	0.03
4548.001	0.278	0.03
4548.82	0.265	0.029
4549.639	0.269	0.029
4550.458	0.291	0.03
4551.277	0.305	0.03
4552.096	0.308	0.03
4552.915	0.313	0.03
4553.734	0.32	0.03
4554.553	0.31	0.03
4555.372	0.298	0.03
4556.191	0.295	0.03
4557.01	0.3	0.03
4557.829	0.32	0.031
4558.648	0.35	0.031
4559.467	0.378	0.032
4560.286	0.389	0.033
4561.105	0.382	0.033
4561.924	0.382	0.033
4562.743	0.388	0.033
4563.562	0.388	0.033
4564.381	0.387	0.033
4565.2	0.389	0.032
4566.019	0.394	0.033
4566.838	0.4	0.033
4567.657	0.406	0.033
4568.476	0.416	0.033
4569.295	0.426	0.034
4570.114	0.428	0.033
4570.933	0.425	0.033
4571.752	0.413	0.033
4572.571	0.411	0.033
4573.39	0.412	0.033
4574.209	0.395	0.032
4575.028	0.41	0.033
4575.847	0.427	0.033
4576.666	0.427	0.033
4577.485	0.427	0.033
4578.304	0.404	0.033
4579.123	0.372	0.032
4579.942	0.358	0.032
4580.761	0.36	0.032
4581.58	0.352	0.031
4582.399	0.341	0.031
4583.218	0.345	0.031
4584.037	0.368	0.032
4584.856	0.397	0.033
4585.675	0.399	0.033
4586.494	0.385	0.032
4587.313	0.384	0.032
4588.132	0.382	0.032
4588.951	0.376	0.032
4589.77	0.383	0.032
4590.589	0.408	0.033
4591.408	0.422	0.033
4592.227	0.419	0.033
4593.046	0.408	0.033
4593.865	0.396	0.032
4594.684	0.386	0.032
4595.503	0.413	0.033
4596.322	0.45	0.034
4597.141	0.469	0.034
4597.96	0.478	0.034
4598.779	0.472	0.034
4599.598	0.465	0.034
4600.417	0.459	0.034
4601.236	0.444	0.034
4602.055	0.426	0.033
4602.874	0.418	0.033
4603.693	0.422	0.033
4604.512	0.432	0.033
4605.331	0.446	0.033
4606.15	0.438	0.033
4606.969	0.409	0.033
4607.788	0.383	0.032
4608.607	0.38	0.032
4609.426	0.403	0.032
4610.245	0.434	0.033
4611.064	0.456	0.034
4611.883	0.48	0.034
4612.702	0.478	0.034
4613.521	0.471	0.034
4614.34	0.48	0.034
4615.159	0.485	0.034
4615.978	0.468	0.034
4616.797	0.448	0.033
4617.616	0.443	0.033
4618.435	0.436	0.033
4619.254	0.432	0.033
4620.073	0.452	0.033
4620.892	0.481	0.034
4621.711	0.486	0.034
4622.53	0.495	0.034
4623.349	0.498	0.034
4624.168	0.49	0.034
4624.987	0.485	0.034
4625.806	0.472	0.034
4626.625	0.44	0.033
4627.444	0.422	0.032
4628.263	0.445	0.033
4629.082	0.453	0.033
4629.901	0.441	0.033
4630.72	0.444	0.033
4631.539	0.477	0.034
4632.358	0.497	0.034
4633.177	0.487	0.034
4633.996	0.474	0.034
4634.815	0.479	0.034
4635.634	0.487	0.034
4636.453	0.501	0.034
4637.272	0.494	0.034
4638.091	0.463	0.033
4638.91	0.449	0.033
4639.729	0.461	0.033
4640.548	0.457	0.033
4641.367	0.442	0.033
4642.186	0.464	0.033
4643.005	0.468	0.033
4643.824	0.466	0.033
4644.643	0.469	0.033
4645.462	0.457	0.033
4646.281	0.453	0.033
4647.1	0.461	0.033
4647.919	0.459	0.033
4648.738	0.442	0.033
4649.557	0.457	0.033
4650.376	0.469	0.033
4651.195	0.463	0.033
4652.014	0.452	0.033
4652.833	0.429	0.032
4653.652	0.423	0.032
4654.471	0.436	0.032
4655.29	0.444	0.033
4656.109	0.434	0.032
4656.928	0.412	0.032
4657.747	0.404	0.032
4658.566	0.419	0.032
4659.385	0.433	0.032
4660.204	0.45	0.033
4661.023	0.483	0.034
4661.842	0.514	0.034
4662.661	0.503	0.034
4663.48	0.474	0.034
4664.299	0.463	0.033
4665.118	0.473	0.033
4665.937	0.474	0.034
4666.756	0.458	0.033
4667.575	0.422	0.032
4668.394	0.392	0.031
4669.213	0.397	0.032
4670.032	0.414	0.032
4670.851	0.423	0.032
4671.67	0.428	0.032
4672.489	0.439	0.033
4673.308	0.444	0.033
4674.127	0.452	0.033
4674.946	0.474	0.033
4675.765	0.495	0.034
4676.584	0.482	0.034
4677.403	0.464	0.033
4678.222	0.462	0.033
4679.041	0.473	0.033
4679.86	0.49	0.034
4680.679	0.473	0.033
4681.498	0.438	0.032
4682.317	0.414	0.031
4683.136	0.395	0.031
4683.955	0.386	0.031
4684.774	0.397	0.031
4685.593	0.408	0.031
4686.412	0.396	0.031
4687.231	0.41	0.031
4688.05	0.423	0.031
4688.869	0.435	0.032
4689.688	0.475	0.032
4690.507	0.471	0.032
4691.326	0.46	0.032
4692.145	0.454	0.032
4692.964	0.418	0.031
4693.783	0.395	0.031
4694.602	0.41	0.031
4695.421	0.436	0.032
4696.24	0.442	0.032
4697.059	0.452	0.032
4697.878	0.452	0.032
4698.697	0.442	0.032
4699.516	0.441	0.032
4700.335	0.451	0.032
4701.154	0.446	0.032
4701.973	0.439	0.032
4702.792	0.438	0.031
4703.611	0.41	0.031
4704.43	0.409	0.031
4705.249	0.437	0.031
4706.068	0.455	0.032
4706.887	0.446	0.032
4707.706	0.433	0.031
4708.525	0.425	0.031
4709.344	0.422	0.031
4710.163	0.428	0.031
4710.982	0.437	0.032
4711.801	0.429	0.031
4712.62	0.421	0.031
4713.439	0.442	0.032
4714.258	0.442	0.032
4715.077	0.429	0.031
4715.896	0.425	0.031
4716.715	0.426	0.031
4717.534	0.423	0.031
4718.353	0.419	0.031
4719.172	0.426	0.031
4719.991	0.441	0.031
4720.81	0.436	0.031
4721.629	0.422	0.031
4722.448	0.419	0.031
4723.267	0.425	0.031
4724.086	0.416	0.031
4724.905	0.418	0.031
4725.724	0.431	0.031
4726.543	0.438	0.031
4727.362	0.431	0.031
4728.181	0.414	0.031
4729	0.399	0.03
4729.819	0.405	0.031
4730.638	0.431	0.031
4731.457	0.431	0.031
4732.276	0.426	0.031
4733.095	0.437	0.032
4733.914	0.437	0.032
4734.733	0.422	0.031
4735.552	0.424	0.031
4736.371	0.434	0.031
4737.19	0.415	0.031
4738.009	0.404	0.031
4738.828	0.418	0.031
4739.647	0.433	0.031
4740.466	0.428	0.031
4741.285	0.428	0.032
4742.104	0.422	0.032
4742.923	0.4	0.031
4743.742	0.382	0.031
4744.561	0.402	0.031
4745.38	0.412	0.032
4746.199	0.421	0.032
4747.018	0.444	0.033
4747.837	0.438	0.032
4748.656	0.42	0.031
4749.475	0.421	0.031
4750.294	0.437	0.031
4751.113	0.433	0.031
4751.932	0.417	0.03
4752.751	0.401	0.03
4753.57	0.401	0.03
4754.389	0.42	0.03
4755.208	0.413	0.03
4756.027	0.416	0.031
4756.846	0.429	0.031
4757.665	0.407	0.031
4758.484	0.391	0.03
4759.303	0.392	0.03
4760.122	0.392	0.03
4760.941	0.383	0.029
4761.76	0.385	0.029
4762.579	0.374	0.029
4763.398	0.357	0.029
4764.217	0.362	0.029
4765.036	0.361	0.029
4765.855	0.358	0.029
4766.674	0.356	0.028
4767.493	0.351	0.028
4768.312	0.349	0.028
4769.131	0.362	0.028
4769.95	0.358	0.028
4770.769	0.335	0.028
4771.588	0.356	0.028
4772.407	0.353	0.028
4773.226	0.33	0.027
4774.045	0.319	0.027
4774.864	0.31	0.027
4775.683	0.303	0.026
4776.502	0.305	0.027
4777.321	0.311	0.027
4778.14	0.305	0.027
4778.959	0.294	0.026
4779.778	0.292	0.026
4780.597	0.294	0.027
4781.416	0.285	0.027
4782.235	0.272	0.026
4783.054	0.272	0.026
4783.873	0.278	0.026
4784.692	0.279	0.026
4785.511	0.291	0.026
4786.33	0.308	0.027
4787.149	0.318	0.027
4787.968	0.325	0.027
4788.787	0.335	0.027
4789.606	0.336	0.028
