#wave	flux	unc
3910	0.032	0.017
3910.819	0.048	0.018
3911.638	0.041	0.018
3912.457	0.036	0.017
3913.276	0.037	0.017
3914.095	0.04	0.017
3914.914	0.044	0.017
3915.733	0.041	0.017
3916.552	0.037	0.017
3917.371	0.037	0.016
3918.19	0.039	0.016
3919.009	0.032	0.015
3919.828	0.021	0.015
3920.647	0.022	0.015
3921.466	0.029	0.014
3922.285	0.008	0.014
3923.104	0.008	0.014
3923.923	0.023	0.014
3924.742	0.023	0.014
3925.561	0.022	0.014
3926.38	0.026	0.014
3927.199	0.027	0.013
3928.018	0.024	0.012
3928.837	0.021	0.012
3929.656	0.013	0.011
3930.475	0.012	0.011
3931.294	0.019	0.011
3932.113	0.021	0.01
3932.932	0.029	0.01
3933.751	0.041	0.011
3934.57	0.046	0.011
3935.389	0.043	0.011
3936.208	0.042	0.011
3937.027	0.041	0.012
3937.846	0.039	0.012
3938.665	0.037	0.012
3939.484	0.032	0.013
3940.303	0.029	0.013
3941.122	0.029	0.013
3941.941	0.03	0.013
3942.76	0.033	0.013
3943.579	0.031	0.013
3944.398	0.028	0.013
3945.217	0.026	0.013
3946.036	0.021	0.013
3946.855	0.025	0.013
3947.674	0.028	0.014
3948.493	0.024	0.013
3949.312	0.035	0.014
3950.131	0.031	0.014
3950.95	0.029	0.014
3951.769	0.041	0.014
3952.588	0.045	0.014
3953.407	0.034	0.014
3954.226	0.032	0.014
3955.045	0.04	0.014
3955.864	0.037	0.014
3956.683	0.031	0.013
3957.502	0.029	0.013
3958.321	0.028	0.013
3959.14	0.025	0.013
3959.959	0.022	0.013
3960.778	0.02	0.012
3961.597	0.015	0.011
3962.416	0.01	0.011
3963.235	0.013	0.011
3964.054	0.015	0.01
3964.873	0.019	0.01
3965.692	0.028	0.01
3966.511	0.025	0.009
3967.33	0.032	0.009
3968.149	0.045	0.01
3968.968	0.05	0.01
3969.787	0.054	0.01
3970.606	0.058	0.01
3971.425	0.059	0.011
3972.244	0.058	0.011
3973.063	0.061	0.011
3973.882	0.058	0.012
3974.701	0.056	0.012
3975.52	0.058	0.012
3976.339	0.062	0.012
3977.158	0.065	0.013
3977.977	0.063	0.013
3978.796	0.058	0.013
3979.615	0.062	0.013
3980.434	0.069	0.014
3981.253	0.06	0.013
3982.072	0.045	0.013
3982.891	0.044	0.013
3983.71	0.049	0.013
3984.529	0.055	0.013
3985.348	0.057	0.013
3986.167	0.057	0.013
3986.986	0.065	0.013
3987.805	0.063	0.013
3988.624	0.057	0.013
3989.443	0.06	0.013
3990.262	0.066	0.013
3991.081	0.068	0.014
3991.9	0.066	0.014
3992.719	0.067	0.014
3993.538	0.073	0.014
3994.357	0.073	0.014
3995.176	0.075	0.014
3995.995	0.076	0.014
3996.814	0.064	0.013
3997.633	0.059	0.013
3998.452	0.063	0.013
3999.271	0.069	0.014
4000.09	0.074	0.014
4000.909	0.074	0.014
4001.728	0.065	0.014
4002.547	0.055	0.013
4003.366	0.056	0.013
4004.185	0.07	0.013
4005.004	0.075	0.013
4005.823	0.067	0.013
4006.642	0.06	0.013
4007.461	0.056	0.013
4008.28	0.058	0.013
4009.099	0.065	0.013
4009.918	0.07	0.014
4010.737	0.071	0.014
4011.556	0.067	0.014
4012.375	0.062	0.014
4013.194	0.065	0.014
4014.013	0.077	0.014
4014.832	0.077	0.014
4015.651	0.068	0.014
4016.47	0.063	0.014
4017.289	0.066	0.014
4018.108	0.074	0.014
4018.927	0.074	0.014
4019.746	0.066	0.014
4020.565	0.062	0.014
4021.384	0.06	0.014
4022.203	0.063	0.014
4023.022	0.063	0.014
4023.841	0.054	0.014
4024.66	0.063	0.014
4025.479	0.066	0.014
4026.298	0.056	0.014
4027.117	0.051	0.014
4027.936	0.058	0.014
4028.755	0.06	0.014
4029.574	0.049	0.013
4030.393	0.037	0.013
4031.212	0.037	0.013
4032.031	0.03	0.012
4032.85	0.024	0.012
4033.669	0.027	0.012
4034.488	0.032	0.012
4035.307	0.033	0.012
4036.126	0.032	0.013
4036.945	0.036	0.013
4037.764	0.051	0.014
4038.583	0.061	0.014
4039.402	0.063	0.014
4040.221	0.061	0.014
4041.04	0.058	0.014
4041.859	0.06	0.014
4042.678	0.057	0.014
4043.497	0.049	0.013
4044.316	0.048	0.013
4045.135	0.049	0.014
4045.954	0.05	0.015
4046.773	0.051	0.016
4047.592	0.049	0.015
4048.411	0.04	0.015
4049.23	0.042	0.014
4050.049	0.045	0.014
4050.868	0.044	0.014
4051.687	0.055	0.014
4052.506	0.066	0.014
4053.325	0.067	0.014
4054.144	0.063	0.014
4054.963	0.064	0.013
4055.782	0.066	0.013
4056.601	0.066	0.013
4057.42	0.066	0.013
4058.239	0.063	0.013
4059.058	0.061	0.013
4059.877	0.056	0.013
4060.696	0.045	0.013
4061.515	0.038	0.012
4062.334	0.048	0.012
4063.153	0.056	0.012
4063.972	0.048	0.012
4064.791	0.041	0.012
4065.61	0.041	0.012
4066.429	0.048	0.012
4067.248	0.056	0.013
4068.067	0.056	0.013
4068.886	0.047	0.013
4069.705	0.042	0.013
4070.524	0.045	0.013
4071.343	0.051	0.013
4072.162	0.046	0.012
4072.981	0.041	0.012
4073.8	0.041	0.012
4074.619	0.042	0.012
4075.438	0.043	0.012
4076.257	0.04	0.012
4077.076	0.037	0.012
4077.895	0.04	0.012
4078.714	0.045	0.012
4079.533	0.05	0.013
4080.352	0.053	0.013
4081.171	0.051	0.013
4081.99	0.04	0.013
4082.809	0.038	0.013
4083.628	0.034	0.012
4084.447	0.028	0.012
4085.266	0.031	0.012
4086.085	0.035	0.012
4086.904	0.043	0.013
4087.723	0.048	0.013
4088.542	0.038	0.013
4089.361	0.032	0.013
4090.18	0.032	0.013
4090.999	0.037	0.012
4091.818	0.042	0.012
4092.637	0.043	0.013
4093.456	0.044	0.013
4094.275	0.046	0.012
4095.094	0.043	0.012
4095.913	0.036	0.012
4096.732	0.039	0.012
4097.551	0.039	0.012
4098.37	0.032	0.012
4099.189	0.034	0.012
4100.008	0.039	0.011
4100.827	0.043	0.011
4101.646	0.043	0.011
4102.465	0.037	0.011
4103.284	0.032	0.011
4104.103	0.038	0.011
4104.922	0.049	0.012
4105.741	0.051	0.012
4106.56	0.045	0.012
4107.379	0.038	0.012
4108.198	0.037	0.012
4109.017	0.037	0.012
4109.836	0.037	0.012
4110.655	0.038	0.012
4111.474	0.039	0.012
4112.293	0.037	0.012
4113.112	0.039	0.012
4113.931	0.034	0.012
4114.75	0.031	0.012
4115.569	0.035	0.012
4116.388	0.026	0.012
4117.207	0.022	0.012
4118.026	0.029	0.012
4118.845	0.038	0.012
4119.664	0.04	0.012
4120.483	0.037	0.012
4121.302	0.038	0.012
4122.121	0.041	0.012
4122.94	0.039	0.012
4123.759	0.038	0.012
4124.578	0.034	0.012
4125.397	0.033	0.012
4126.216	0.045	0.012
4127.035	0.048	0.012
4127.854	0.036	0.012
4128.673	0.029	0.012
4129.492	0.038	0.012
4130.311	0.042	0.012
4131.13	0.039	0.012
4131.949	0.038	0.011
4132.768	0.045	0.011
4133.587	0.049	0.012
4134.406	0.041	0.012
4135.225	0.029	0.012
4136.044	0.03	0.012
4136.863	0.041	0.012
4137.682	0.041	0.012
4138.501	0.038	0.012
4139.32	0.041	0.012
4140.139	0.041	0.012
4140.958	0.045	0.012
4141.777	0.043	0.012
4142.596	0.035	0.011
4143.415	0.041	0.011
4144.234	0.038	0.011
4145.053	0.034	0.011
4145.872	0.037	0.011
4146.691	0.039	0.012
4147.51	0.036	0.012
4148.329	0.041	0.012
4149.148	0.048	0.012
4149.967	0.042	0.012
4150.786	0.038	0.012
4151.605	0.042	0.012
4152.424	0.042	0.012
4153.243	0.036	0.011
4154.062	0.036	0.011
4154.881	0.038	0.011
4155.7	0.042	0.011
4156.519	0.049	0.012
4157.338	0.045	0.011
4158.157	0.044	0.011
4158.976	0.048	0.012
4159.795	0.047	0.012
4160.614	0.044	0.012
4161.433	0.043	0.012
4162.252	0.039	0.012
4163.071	0.033	0.012
4163.89	0.038	0.012
4164.709	0.043	0.012
4165.528	0.043	0.012
4166.347	0.04	0.012
4167.166	0.038	0.012
4167.985	0.031	0.012
4168.804	0.034	0.012
4169.623	0.046	0.012
4170.442	0.047	0.011
4171.261	0.042	0.011
4172.08	0.041	0.011
4172.899	0.04	0.011
4173.718	0.034	0.011
4174.537	0.039	0.011
4175.356	0.042	0.011
4176.175	0.04	0.011
4176.994	0.038	0.011
4177.813	0.033	0.011
