#wave	flux	unc
3910	0.085	0.093
3910.819	0.131	0.094
3911.638	0.131	0.094
3912.457	0.048	0.093
-3913.276	0.024	0.094
3914.095	0.012	0.092
3914.914	0.084	0.089
3915.733	0.14	0.086
3916.552	0.12	0.083
3917.371	0.009	0.083
3918.19	0.031	0.082
3919.009	0.165	0.082
3919.828	0.201	0.082
3920.647	0.053	0.08
3921.466	0.025	0.077
3922.285	0.015	0.078
3923.104	0.015	0.083
3923.923	0.106	0.084
3924.742	0.013	0.077
-3925.561	0.007	0.073
3926.38	0.04	0.076
-3927.199	0.041	0.077
-3928.018	0.034	0.075
3928.837	0.069	0.073
3929.656	0.095	0.072
3930.475	0.023	0.072
3931.294	0.098	0.073
3932.113	0.102	0.073
3932.932	0.052	0.071
3933.751	0.057	0.068
3934.57	0.02	0.068
-3935.389	0.035	0.066
-3936.208	0.003	0.066
3937.027	0.105	0.067
3937.846	0.134	0.069
3938.665	0.075	0.069
3939.484	0.056	0.067
3940.303	0.071	0.066
3941.122	0.005	0.072
3941.941	0.023	0.076
3942.76	0.097	0.074
3943.579	0.117	0.07
3944.398	0.053	0.071
3945.217	0.004	0.073
3946.036	0.077	0.074
3946.855	0.12	0.075
-3947.674	0.004	0.075
3948.493	0.013	0.069
3949.312	0.086	0.069
3950.131	0.117	0.074
3950.95	0.119	0.074
3951.769	0.113	0.071
3952.588	0.11	0.07
3953.407	0.082	0.069
3954.226	0.003	0.07
-3955.045	0.075	0.076
-3955.864	0.004	0.075
3956.683	0.077	0.072
3957.502	0.053	0.072
3958.321	0.064	0.066
3959.14	0.058	0.069
3959.959	0.02	0.073
3960.778	0.006	0.07
3961.597	0.053	0.066
3962.416	0.068	0.062
3963.235	0.083	0.06
3964.054	0.104	0.06
3964.873	0.065	0.062
-3965.692	0.005	0.062
-3966.511	0.014	0.06
3967.33	0.022	0.057
3968.149	0.037	0.055
3968.968	0.093	0.057
3969.787	0.131	0.058
3970.606	0.102	0.056
3971.425	0.038	0.056
3972.244	0.011	0.056
-3973.063	0.024	0.057
3973.882	0.0	0.059
3974.701	0.111	0.061
3975.52	0.135	0.062
3976.339	0.099	0.061
3977.158	0.087	0.062
3977.977	0.121	0.066
3978.796	0.135	0.068
3979.615	0.091	0.067
3980.434	0.05	0.066
3981.253	0.076	0.068
3982.072	0.142	0.068
3982.891	0.144	0.066
3983.71	0.141	0.065
3984.529	0.147	0.066
3985.348	0.098	0.063
3986.167	0.093	0.061
3986.986	0.076	0.063
3987.805	0.082	0.066
3988.624	0.167	0.069
3989.443	0.124	0.068
3990.262	0.064	0.065
3991.081	0.074	0.064
3991.9	0.092	0.064
3992.719	0.05	0.064
3993.538	0.024	0.065
3994.357	0.056	0.064
3995.176	0.092	0.063
3995.995	0.067	0.06
3996.814	0.103	0.06
3997.633	0.148	0.061
3998.452	0.118	0.06
3999.271	0.085	0.061
4000.09	0.018	0.062
4000.909	0.014	0.064
4001.728	0.084	0.066
4002.547	0.067	0.064
4003.366	0.018	0.061
4004.185	0.052	0.061
4005.004	0.124	0.063
4005.823	0.099	0.061
4006.642	0.112	0.06
4007.461	0.126	0.062
4008.28	0.125	0.065
4009.099	0.14	0.066
4009.918	0.077	0.064
4010.737	0.076	0.064
4011.556	0.123	0.066
4012.375	0.094	0.065
4013.194	0.101	0.064
4014.013	0.135	0.063
4014.832	0.13	0.063
4015.651	0.086	0.062
4016.47	0.1	0.06
4017.289	0.078	0.058
4018.108	0.088	0.06
4018.927	0.189	0.067
4019.746	0.217	0.068
4020.565	0.141	0.066
4021.384	0.086	0.065
4022.203	0.119	0.066
4023.022	0.155	0.065
4023.841	0.189	0.065
4024.66	0.18	0.065
4025.479	0.115	0.064
4026.298	0.062	0.061
4027.117	0.075	0.062
4027.936	0.094	0.062
4028.755	0.091	0.06
4029.574	0.11	0.06
4030.393	0.125	0.059
4031.212	0.085	0.058
4032.031	0.036	0.056
4032.85	0.038	0.055
4033.669	0.015	0.055
4034.488	0.038	0.054
4035.307	0.097	0.054
4036.126	0.12	0.057
4036.945	0.143	0.06
4037.764	0.154	0.06
4038.583	0.131	0.06
4039.402	0.101	0.062
4040.221	0.125	0.06
4041.04	0.109	0.058
4041.859	0.101	0.06
4042.678	0.128	0.062
4043.497	0.084	0.06
4044.316	0.1	0.062
4045.135	0.142	0.07
4045.954	0.152	0.079
4046.773	0.173	0.084
4047.592	0.153	0.085
4048.411	0.122	0.081
4049.23	0.107	0.075
4050.049	0.079	0.07
4050.868	0.043	0.065
4051.687	0.089	0.062
4052.506	0.167	0.061
4053.325	0.148	0.06
4054.144	0.134	0.061
4054.963	0.145	0.061
4055.782	0.146	0.06
4056.601	0.126	0.058
4057.42	0.126	0.056
4058.239	0.106	0.054
4059.058	0.086	0.054
4059.877	0.098	0.057
4060.696	0.099	0.058
4061.515	0.138	0.057
4062.334	0.149	0.056
4063.153	0.093	0.056
4063.972	0.09	0.056
4064.791	0.099	0.057
4065.61	0.097	0.057
4066.429	0.073	0.055
4067.248	0.019	0.052
4068.067	0.025	0.053
4068.886	0.082	0.056
4069.705	0.117	0.058
4070.524	0.092	0.054
4071.343	0.071	0.054
4072.162	0.045	0.054
4072.981	0.018	0.053
4073.8	0.018	0.052
4074.619	0.016	0.051
4075.438	0.067	0.052
4076.257	0.124	0.055
4077.076	0.103	0.056
4077.895	0.091	0.056
4078.714	0.095	0.056
4079.533	0.083	0.056
4080.352	0.058	0.055
4081.171	0.079	0.057
4081.99	0.149	0.06
4082.809	0.174	0.059
4083.628	0.125	0.056
4084.447	0.13	0.056
4085.266	0.131	0.056
4086.085	0.12	0.055
4086.904	0.134	0.056
4087.723	0.16	0.057
4088.542	0.136	0.055
4089.361	0.117	0.054
4090.18	0.129	0.056
4090.999	0.112	0.057
4091.818	0.112	0.057
