#wave	flux	unc
3910	0.099	0.009
3910.819	0.104	0.009
3911.638	0.108	0.009
3912.457	0.105	0.009
3913.276	0.108	0.009
3914.095	0.109	0.009
3914.914	0.107	0.009
3915.733	0.106	0.009
3916.552	0.108	0.009
3917.371	0.11	0.009
3918.19	0.106	0.009
3919.009	0.098	0.008
3919.828	0.09	0.008
3920.647	0.083	0.008
3921.466	0.081	0.008
3922.285	0.078	0.008
3923.104	0.07	0.007
3923.923	0.068	0.007
3924.742	0.075	0.007
3925.561	0.08	0.008
3926.38	0.08	0.008
3927.199	0.081	0.008
3928.018	0.083	0.008
3928.837	0.08	0.007
3929.656	0.069	0.007
3930.475	0.065	0.007
3931.294	0.064	0.006
3932.113	0.062	0.006
3932.932	0.062	0.006
3933.751	0.064	0.006
3934.57	0.071	0.006
3935.389	0.078	0.006
3936.208	0.075	0.006
3937.027	0.071	0.006
3937.846	0.075	0.006
3938.665	0.084	0.007
3939.484	0.093	0.007
3940.303	0.099	0.007
3941.122	0.1	0.007
3941.941	0.096	0.007
3942.76	0.091	0.007
3943.579	0.085	0.007
3944.398	0.073	0.007
3945.217	0.063	0.007
3946.036	0.063	0.007
3946.855	0.076	0.007
3947.674	0.088	0.007
3948.493	0.096	0.008
3949.312	0.101	0.008
3950.131	0.105	0.008
3950.95	0.115	0.008
3951.769	0.124	0.008
3952.588	0.126	0.008
3953.407	0.126	0.008
3954.226	0.131	0.008
3955.045	0.133	0.008
3955.864	0.13	0.008
3956.683	0.126	0.008
3957.502	0.119	0.008
3958.321	0.111	0.008
3959.14	0.1	0.008
3959.959	0.087	0.007
3960.778	0.079	0.007
3961.597	0.07	0.007
3962.416	0.061	0.006
3963.235	0.058	0.006
3964.054	0.061	0.006
3964.873	0.068	0.006
3965.692	0.074	0.006
3966.511	0.08	0.006
3967.33	0.087	0.006
3968.149	0.089	0.006
3968.968	0.089	0.006
3969.787	0.09	0.006
3970.606	0.091	0.006
3971.425	0.092	0.006
3972.244	0.097	0.006
3973.063	0.103	0.006
3973.882	0.107	0.006
3974.701	0.112	0.007
3975.52	0.121	0.007
3976.339	0.128	0.007
3977.158	0.129	0.007
3977.977	0.136	0.007
3978.796	0.145	0.008
3979.615	0.149	0.008
3980.434	0.149	0.008
3981.253	0.148	0.008
3982.072	0.146	0.008
3982.891	0.144	0.008
3983.71	0.144	0.008
3984.529	0.148	0.008
3985.348	0.149	0.008
3986.167	0.151	0.008
3986.986	0.159	0.008
3987.805	0.162	0.008
3988.624	0.162	0.008
3989.443	0.159	0.008
3990.262	0.157	0.008
3991.081	0.157	0.008
3991.9	0.154	0.008
3992.719	0.155	0.008
3993.538	0.16	0.008
3994.357	0.162	0.008
3995.176	0.168	0.008
3995.995	0.168	0.008
3996.814	0.165	0.008
3997.633	0.165	0.008
3998.452	0.156	0.008
3999.271	0.152	0.008
4000.09	0.156	0.008
4000.909	0.159	0.008
4001.728	0.164	0.008
4002.547	0.168	0.008
4003.366	0.171	0.008
4004.185	0.174	0.008
4005.004	0.174	0.008
4005.823	0.168	0.008
