#wave	flux	unc
4144.234	0.047	0.093
4145.053	0.042	0.093
-4145.872	0.031	0.093
-4146.691	0.037	0.093
4147.51	0.058	0.093
4148.329	0.155	0.094
4149.148	0.197	0.095
4149.967	0.246	0.094
4150.786	0.194	0.094
4151.605	0.082	0.095
4152.424	0.012	0.097
-4153.243	0.001	0.098
4154.062	0.026	0.099
4154.881	0.021	0.098
-4155.7	0.027	0.098
-4156.519	0.022	0.097
4157.338	0.085	0.097
4158.157	0.148	0.097
4158.976	0.112	0.096
4159.795	0.076	0.096
4160.614	0.043	0.096
4161.433	0.054	0.098
4162.252	0.057	0.099
4163.071	0.008	0.1
4163.89	0.083	0.101
4164.709	0.199	0.105
4165.528	0.183	0.107
4166.347	0.063	0.105
4167.166	0.118	0.104
4167.985	0.132	0.103
4168.804	0.069	0.101
4169.623	0.036	0.098
-4170.442	0.015	0.098
-4171.261	0.038	0.098
-4172.08	0.018	0.097
4172.899	0.022	0.096
4173.718	0.06	0.095
4174.537	0.095	0.094
4175.356	0.077	0.093
4176.175	0.042	0.093
4176.994	0.107	0.093
4177.813	0.166	0.095
4178.632	0.135	0.095
4179.451	0.102	0.094
4180.27	0.154	0.095
4181.089	0.047	0.094
-4181.908	0.011	0.092
4182.727	0.103	0.09
4183.546	0.203	0.09
4184.365	0.145	0.091
4185.184	0.043	0.089
4186.003	0.046	0.087
4186.822	0.142	0.087
4187.641	0.132	0.087
4188.46	0.051	0.088
4189.279	0.015	0.088
4190.098	0.063	0.087
4190.917	0.109	0.088
4191.736	0.088	0.087
4192.555	0.049	0.086
4193.374	0.047	0.087
4194.193	0.053	0.088
4195.012	0.111	0.087
4195.831	0.172	0.087
4196.65	0.155	0.086
4197.469	0.062	0.085
4198.288	0.023	0.083
4199.107	0.051	0.083
4199.926	0.099	0.084
4200.745	0.12	0.083
4201.564	0.056	0.083
4202.383	0.014	0.084
4203.202	0.03	0.084
4204.021	0.012	0.084
-4204.84	0.04	0.085
4205.659	0.018	0.085
4206.478	0.105	0.085
4207.297	0.049	0.087
4208.116	0.002	0.088
-4208.935	0.02	0.087
4209.754	0.013	0.087
4210.573	0.091	0.087
4211.392	0.069	0.085
4212.211	0.044	0.086
4213.03	0.076	0.087
4213.849	0.11	0.086
4214.668	0.09	0.084
4215.487	0.11	0.084
4216.306	0.177	0.086
4217.125	0.204	0.087
4217.944	0.116	0.085
-4218.763	0.027	0.084
-4219.582	0.065	0.084
4220.401	0.019	0.084
4221.22	0.058	0.084
4222.039	0.041	0.083
4222.858	0.009	0.082
4223.677	0.019	0.083
4224.496	0.068	0.083
4225.315	0.032	0.082
4226.134	0.064	0.081
4226.953	0.12	0.08
4227.772	0.035	0.08
4228.591	0.009	0.079
-4229.41	0.003	0.081
-4230.229	0.013	0.083
4231.048	0.019	0.084
4231.867	0.032	0.084
4232.686	0.045	0.085
4233.505	0.068	0.085
4234.324	0.068	0.084
4235.143	0.021	0.083
4235.962	0.035	0.084
4236.781	0.049	0.085
4237.6	0.01	0.085
4238.419	0.019	0.084
-4239.238	0.005	0.083
-4240.057	0.014	0.083
-4240.876	0.003	0.083
-4241.695	0.065	0.083
-4242.514	0.065	0.084
-4243.333	0.044	0.083
-4244.152	0.024	0.084
4244.971	0.063	0.087
4245.79	0.124	0.093
4246.609	0.156	0.097
4247.428	0.188	0.097
4248.247	0.196	0.093
4249.066	0.122	0.091
4249.885	0.056	0.088
4250.704	0.068	0.086
4251.523	0.112	0.086
4252.342	0.083	0.087
4253.161	0.03	0.085
4253.98	0.046	0.084
4254.799	0.121	0.084
4255.618	0.122	0.084
4256.437	0.109	0.085
4257.256	0.096	0.086
4258.075	0.047	0.086
-4258.894	0.011	0.084
4259.713	0.046	0.082
4260.532	0.083	0.082
4261.351	0.046	0.083
4262.17	0.111	0.083
4262.989	0.127	0.082
4263.808	0.102	0.082
4264.627	0.105	0.084
4265.446	0.103	0.084
4266.265	0.024	0.084
4267.084	0.039	0.083
4267.903	0.137	0.084
4268.722	0.121	0.083
4269.541	0.081	0.082
4270.36	0.09	0.082
4271.179	0.108	0.082
4271.998	0.075	0.08
4272.817	0.043	0.08
4273.636	0.007	0.08
4274.455	0.024	0.08
4275.274	0.103	0.081
4276.093	0.091	0.081
4276.912	0.058	0.082
4277.731	0.086	0.082
4278.55	0.137	0.083
4279.369	0.099	0.084
4280.188	0.065	0.082
4281.007	0.058	0.081
4281.826	0.065	0.083
4282.645	0.103	0.083
4283.464	0.127	0.084
4284.283	0.087	0.084
4285.102	0.044	0.083
4285.921	0.108	0.084
4286.74	0.146	0.083
4287.559	0.082	0.081
4288.378	0.041	0.079
4289.197	0.125	0.08
4290.016	0.029	0.08
-4290.835	0.078	0.081
-4291.654	0.04	0.081
4292.473	0.069	0.082
4293.292	0.167	0.084
4294.111	0.136	0.083
4294.93	0.084	0.081
4295.749	0.129	0.082
4296.568	0.077	0.082
4297.387	0.035	0.081
4298.206	0.079	0.08
4299.025	0.137	0.08
4299.844	0.118	0.08
4300.663	0.147	0.079
4301.482	0.139	0.078
4302.301	0.039	0.076
4303.12	0.024	0.077
4303.939	0.037	0.078
4304.758	0.029	0.079
4305.577	0.022	0.079
4306.396	0.051	0.08
4307.215	0.08	0.079
4308.034	0.097	0.079
4308.853	0.097	0.08
4309.672	0.089	0.081
4310.491	0.131	0.081
4311.31	0.149	0.082
4312.129	0.101	0.084
4312.948	0.063	0.087
4313.767	0.119	0.09
4314.586	0.135	0.091
4315.405	0.082	0.09
4316.224	0.07	0.089
4317.043	0.122	0.089
4317.862	0.134	0.089
4318.681	0.094	0.089
4319.5	0.07	0.089
4320.319	0.093	0.09
4321.138	0.132	0.09
4321.957	0.128	0.089
4322.776	0.094	0.087
4323.595	0.134	0.086
4324.414	0.18	0.087
4325.233	0.132	0.086
4326.052	0.05	0.085
4326.871	0.112	0.084
4327.69	0.16	0.085
4328.509	0.107	0.084
4329.328	0.048	0.082
4330.147	0.106	0.083
4330.966	0.125	0.084
4331.785	0.133	0.084
4332.604	0.126	0.084
4333.423	0.058	0.084
4334.242	0.094	0.085
4335.061	0.184	0.086
4335.88	0.192	0.086
4336.699	0.129	0.085
4337.518	0.209	0.087
4338.337	0.16	0.087
4339.156	0.022	0.085
4339.975	0.052	0.085
4340.794	0.132	0.085
4341.613	0.043	0.085
4342.432	0.002	0.085
4343.251	0.161	0.088
4344.07	0.167	0.088
4344.889	0.123	0.09
4345.708	0.127	0.092
4346.527	0.193	0.094
4347.346	0.284	0.097
4348.165	0.213	0.096
4348.984	0.162	0.095
4349.803	0.191	0.095
4350.622	0.092	0.092
4351.441	0.057	0.09
4352.26	0.059	0.089
4353.079	0.092	0.089
4353.898	0.201	0.091
4354.717	0.177	0.093
4355.536	0.229	0.11
4356.355	0.358	0.149
4357.174	0.31	0.199
4357.993	0.156	0.227
4358.812	0.074	0.228
4359.631	0.123	0.211
4360.45	0.211	0.187
4361.269	0.229	0.165
4362.088	0.197	0.145
4362.907	0.152	0.126
4363.726	0.104	0.111
4364.545	0.065	0.102
4365.364	0.131	0.097
4366.183	0.205	0.095
4367.002	0.186	0.095
4367.821	0.169	0.094
4368.64	0.204	0.094
4369.459	0.244	0.094
4370.278	0.24	0.093
4371.097	0.207	0.092
4371.916	0.161	0.092
4372.735	0.157	0.093
4373.554	0.178	0.094
4374.373	0.161	0.095
4375.192	0.186	0.095
4376.011	0.216	0.094
4376.83	0.189	0.092
4377.649	0.125	0.092
4378.468	0.136	0.091
4379.287	0.162	0.09
4380.106	0.151	0.089
4380.925	0.132	0.089
4381.744	0.141	0.088
4382.563	0.109	0.086
4383.382	0.076	0.084
4384.201	0.093	0.083
4385.02	0.082	0.084
4385.839	0.121	0.085
4386.658	0.187	0.087
4387.477	0.181	0.086
4388.296	0.11	0.085
4389.115	0.152	0.085
4389.934	0.18	0.086
4390.753	0.144	0.087
4391.572	0.235	0.088
4392.391	0.207	0.087
4393.21	0.15	0.087
4394.029	0.172	0.087
4394.848	0.17	0.088
4395.667	0.174	0.088
4396.486	0.257	0.089
4397.305	0.325	0.091
4398.124	0.253	0.089
4398.943	0.245	0.089
4399.762	0.195	0.09
4400.581	0.104	0.09
4401.4	0.125	0.091
4402.219	0.233	0.091
4403.038	0.321	0.092
4403.857	0.261	0.091
4404.676	0.117	0.089
4405.495	0.177	0.089
4406.314	0.183	0.089
4407.133	0.142	0.089
4407.952	0.155	0.089
4408.771	0.077	0.088
4409.59	0.122	0.09
4410.409	0.179	0.091
4411.228	0.119	0.091
4412.047	0.118	0.092
4412.866	0.159	0.092
4413.685	0.201	0.092
4414.504	0.193	0.092
4415.323	0.119	0.092
4416.142	0.099	0.091
4416.961	0.152	0.091
4417.78	0.199	0.092
4418.599	0.195	0.092
4419.418	0.252	0.094
4420.237	0.261	0.094
4421.056	0.213	0.092
4421.875	0.225	0.091
4422.694	0.25	0.09
4423.513	0.249	0.091
4424.332	0.224	0.091
4425.151	0.195	0.09
4425.97	0.183	0.09
4426.789	0.22	0.09
4427.608	0.197	0.09
4428.427	0.087	0.089
4429.246	0.12	0.088
4430.065	0.201	0.089
4430.884	0.22	0.089
4431.703	0.184	0.089
4432.522	0.184	0.089
4433.341	0.239	0.089
4434.16	0.258	0.088
4434.979	0.22	0.086
4435.798	0.198	0.086
4436.617	0.107	0.085
4437.436	0.078	0.086
4438.255	0.155	0.087
4439.074	0.183	0.088
4439.893	0.157	0.087
4440.712	0.173	0.087
4441.531	0.198	0.087
4442.35	0.149	0.085
4443.169	0.174	0.086
4443.988	0.191	0.087
4444.807	0.222	0.089
4445.626	0.332	0.09
4446.445	0.335	0.089
4447.264	0.241	0.088
4448.083	0.19	0.087
4448.902	0.242	0.087
4449.721	0.268	0.088
4450.54	0.227	0.088
4451.359	0.161	0.086
4452.178	0.134	0.085
4452.997	0.156	0.085
4453.816	0.173	0.085
4454.635	0.151	0.083
4455.454	0.117	0.083
4456.273	0.129	0.084
4457.092	0.157	0.084
4457.911	0.141	0.082
4458.73	0.123	0.082
4459.549	0.185	0.084
4460.368	0.19	0.085
4461.187	0.185	0.084
4462.006	0.205	0.085
4462.825	0.197	0.086
4463.644	0.197	0.085
4464.463	0.192	0.085
4465.282	0.155	0.085
4466.101	0.116	0.085
4466.92	0.188	0.085
4467.739	0.272	0.086
4468.558	0.267	0.085
4469.377	0.197	0.083
4470.196	0.183	0.083
4471.015	0.219	0.085
4471.834	0.285	0.087
4472.653	0.335	0.087
4473.472	0.292	0.087
4474.291	0.251	0.086
4475.11	0.218	0.086
4475.929	0.177	0.085
4476.748	0.176	0.086
4477.567	0.175	0.086
4478.386	0.217	0.086
4479.205	0.279	0.087
4480.024	0.263	0.087
4480.843	0.267	0.086
4481.662	0.226	0.086
4482.481	0.165	0.085
4483.3	0.212	0.086
4484.119	0.222	0.087
4484.938	0.216	0.087
4485.757	0.243	0.088
4486.576	0.281	0.088
4487.395	0.286	0.088
4488.214	0.24	0.087
4489.033	0.212	0.086
4489.852	0.252	0.086
4490.671	0.25	0.085
4491.49	0.221	0.085
4492.309	0.2	0.087
4493.128	0.212	0.087
4493.947	0.281	0.087
4494.766	0.297	0.087
4495.585	0.22	0.086
4496.404	0.149	0.085
4497.223	0.208	0.086
4498.042	0.243	0.086
4498.861	0.227	0.086
4499.68	0.224	0.085
4500.499	0.238	0.085
4501.318	0.217	0.084
4502.137	0.19	0.083
4502.956	0.219	0.084
4503.775	0.295	0.085
4504.594	0.297	0.085
4505.413	0.267	0.084
4506.232	0.238	0.083
4507.051	0.193	0.081
4507.87	0.215	0.081
4508.689	0.28	0.082
4509.508	0.278	0.083
4510.327	0.2	0.081
4511.146	0.239	0.081
4511.965	0.251	0.08
4512.784	0.222	0.08
4513.603	0.238	0.08
4514.422	0.237	0.08
4515.241	0.242	0.079
4516.06	0.247	0.079
4516.879	0.232	0.078
4517.698	0.225	0.078
4518.517	0.215	0.077
4519.336	0.194	0.076
4520.155	0.204	0.077
4520.974	0.277	0.079
4521.793	0.264	0.079
4522.612	0.191	0.077
4523.431	0.182	0.077
4524.25	0.255	0.078
4525.069	0.222	0.077
4525.888	0.166	0.075
4526.707	0.177	0.076
4527.526	0.201	0.076
4528.345	0.21	0.077
4529.164	0.226	0.077
4529.983	0.233	0.076
4530.802	0.211	0.075
4531.621	0.223	0.076
4532.44	0.231	0.076
4533.259	0.183	0.075
4534.078	0.118	0.074
4534.897	0.146	0.073
4535.716	0.113	0.073
4536.535	0.074	0.072
4537.354	0.149	0.074
4538.173	0.229	0.075
4538.992	0.276	0.076
4539.811	0.251	0.076
4540.63	0.195	0.075
4541.449	0.23	0.077
4542.268	0.27	0.078
4543.087	0.254	0.078
4543.906	0.222	0.078
4544.725	0.24	0.079
4545.544	0.258	0.079
4546.363	0.228	0.079
4547.182	0.182	0.077
4548.001	0.183	0.077
4548.82	0.176	0.074
4549.639	0.212	0.082
4550.458	0.257	0.085
4551.277	0.227	0.062
4552.096	0.222	0.057
4552.915	0.223	0.071
4553.734	0.222	0.081
4554.553	0.24	0.078
4555.372	0.24	0.078
4556.191	0.239	0.079
4557.01	0.256	0.079
4557.829	0.284	0.08
4558.648	0.288	0.08
4559.467	0.259	0.08
4560.286	0.239	0.079
4561.105	0.278	0.08
4561.924	0.345	0.081
4562.743	0.302	0.081
4563.562	0.266	0.08
4564.381	0.349	0.08
4565.2	0.432	0.081
4566.019	0.379	0.08
4566.838	0.342	0.08
4567.657	0.392	0.082
4568.476	0.395	0.082
4569.295	0.376	0.081
4570.114	0.347	0.08
4570.933	0.311	0.08
4571.752	0.283	0.079
4572.571	0.272	0.079
4573.39	0.304	0.08
4574.209	0.354	0.081
4575.028	0.369	0.082
4575.847	0.355	0.081
4576.666	0.354	0.08
4577.485	0.337	0.08
4578.304	0.294	0.08
4579.123	0.31	0.08
4579.942	0.291	0.079
4580.761	0.237	0.078
4581.58	0.217	0.077
4582.399	0.228	0.078
4583.218	0.225	0.078
4584.037	0.223	0.077
4584.856	0.244	0.077
4585.675	0.259	0.078
4586.494	0.244	0.078
4587.313	0.253	0.077
4588.132	0.308	0.078
4588.951	0.353	0.079
4589.77	0.353	0.08
4590.589	0.32	0.079
4591.408	0.289	0.078
4592.227	0.296	0.078
4593.046	0.337	0.078
4593.865	0.349	0.078
4594.684	0.306	0.078
4595.503	0.26	0.077
4596.322	0.277	0.077
4597.141	0.369	0.079
4597.96	0.441	0.081
4598.779	0.405	0.08
4599.598	0.343	0.078
4600.417	0.359	0.078
4601.236	0.38	0.078
4602.055	0.307	0.076
4602.874	0.24	0.075
4603.693	0.276	0.076
4604.512	0.318	0.077
4605.331	0.287	0.077
4606.15	0.285	0.077
4606.969	0.327	0.077
4607.788	0.319	0.077
4608.607	0.288	0.077
4609.426	0.369	0.078
4610.245	0.383	0.078
4611.064	0.366	0.078
4611.883	0.386	0.078
4612.702	0.383	0.079
4613.521	0.306	0.077
4614.34	0.27	0.076
4615.159	0.308	0.077
4615.978	0.324	0.077
4616.797	0.288	0.075
4617.616	0.28	0.074
4618.435	0.338	0.076
4619.254	0.403	0.078
4620.073	0.396	0.077
4620.892	0.366	0.076
4621.711	0.358	0.077
4622.53	0.361	0.077
4623.349	0.355	0.077
4624.168	0.345	0.077
4624.987	0.343	0.077
4625.806	0.347	0.077
4626.625	0.342	0.076
4627.444	0.302	0.076
4628.263	0.277	0.076
4629.082	0.317	0.076
4629.901	0.397	0.077
4630.72	0.459	0.078
4631.539	0.422	0.078
4632.358	0.334	0.076
4633.177	0.339	0.075
4633.996	0.401	0.077
4634.815	0.403	0.077
4635.634	0.362	0.076
4636.453	0.379	0.077
4637.272	0.39	0.077
4638.091	0.381	0.076
4638.91	0.376	0.076
4639.729	0.386	0.075
4640.548	0.378	0.076
4641.367	0.33	0.074
4642.186	0.306	0.073
4643.005	0.35	0.075
4643.824	0.371	0.076
4644.643	0.4	0.076
4645.462	0.411	0.075
4646.281	0.368	0.073
4647.1	0.325	0.073
4647.919	0.316	0.073
4648.738	0.335	0.074
4649.557	0.366	0.075
4650.376	0.402	0.076
4651.195	0.403	0.076
4652.014	0.359	0.075
4652.833	0.308	0.073
4653.652	0.302	0.073
4654.471	0.315	0.073
4655.29	0.317	0.073
4656.109	0.317	0.073
4656.928	0.324	0.074
4657.747	0.288	0.074
4658.566	0.267	0.075
4659.385	0.296	0.076
4660.204	0.351	0.078
4661.023	0.419	0.078
4661.842	0.456	0.079
4662.661	0.452	0.08
4663.48	0.434	0.079
4664.299	0.421	0.079
4665.118	0.441	0.079
4665.937	0.412	0.078
4666.756	0.321	0.076
4667.575	0.326	0.075
4668.394	0.285	0.075
4669.213	0.246	0.075
4670.032	0.316	0.077
4670.851	0.414	0.079
4671.67	0.439	0.079
4672.489	0.388	0.078
4673.308	0.358	0.077
4674.127	0.41	0.078
4674.946	0.382	0.078
4675.765	0.35	0.077
4676.584	0.379	0.077
4677.403	0.379	0.077
4678.222	0.318	0.075
4679.041	0.35	0.075
4679.86	0.436	0.076
4680.679	0.395	0.075
4681.498	0.323	0.073
4682.317	0.285	0.073
4683.136	0.283	0.073
4683.955	0.301	0.073
4684.774	0.34	0.073
4685.593	0.317	0.073
4686.412	0.294	0.073
4687.231	0.348	0.073
4688.05	0.384	0.074
4688.869	0.419	0.074
4689.688	0.436	0.074
4690.507	0.4	0.074
4691.326	0.335	0.072
4692.145	0.33	0.072
4692.964	0.326	0.072
4693.783	0.276	0.07
4694.602	0.286	0.071
4695.421	0.406	0.074
4696.24	0.435	0.074
4697.059	0.334	0.071
4697.878	0.305	0.07
4698.697	0.324	0.07
4699.516	0.324	0.07
4700.335	0.296	0.069
4701.154	0.296	0.069
4701.973	0.358	0.07
4702.792	0.348	0.07
4703.611	0.282	0.069
4704.43	0.295	0.07
4705.249	0.344	0.071
4706.068	0.327	0.071
4706.887	0.292	0.071
4707.706	0.321	0.071
4708.525	0.335	0.071
4709.344	0.327	0.071
4710.163	0.31	0.071
4710.982	0.284	0.071
4711.801	0.256	0.07
4712.62	0.316	0.071
4713.439	0.382	0.072
4714.258	0.375	0.071
4715.077	0.366	0.071
4715.896	0.363	0.069
4716.715	0.367	0.076
4717.534	0.365	0.086
4718.353	0.348	0.077
4719.172	0.384	0.072
4719.991	0.379	0.071
4720.81	0.34	0.071
4721.629	0.378	0.071
4722.448	0.373	0.07
4723.267	0.334	0.07
4724.086	0.312	0.07
4724.905	0.316	0.07
4725.724	0.346	0.07
4726.543	0.363	0.07
4727.362	0.346	0.071
4728.181	0.314	0.072
4729	0.298	0.073
4729.819	0.298	0.073
4730.638	0.297	0.071
4731.457	0.309	0.07
4732.276	0.362	0.072
4733.095	0.365	0.073
4733.914	0.329	0.072
4734.733	0.319	0.072
4735.552	0.337	0.073
4736.371	0.354	0.075
4737.19	0.342	0.076
4738.009	0.305	0.076
4738.828	0.273	0.075
4739.647	0.215	0.074
4740.466	0.2	0.074
4741.285	0.25	0.075
4742.104	0.309	0.076
4742.923	0.408	0.079
4743.742	0.409	0.08
4744.561	0.332	0.077
4745.38	0.323	0.075
4746.199	0.302	0.072
4747.018	0.308	0.071
4747.837	0.325	0.07
4748.656	0.308	0.07
4749.475	0.333	0.07
4750.294	0.338	0.07
4751.113	0.325	0.069
4751.932	0.32	0.07
4752.751	0.265	0.068
4753.57	0.249	0.068
4754.389	0.3	0.07
4755.208	0.355	0.07
4756.027	0.343	0.069
4756.846	0.325	0.068
4757.665	0.364	0.068
4758.484	0.423	0.069
4759.303	0.4	0.069
4760.122	0.382	0.068
4760.941	0.346	0.068
4761.76	0.315	0.067
4762.579	0.368	0.068
4763.398	0.353	0.067
4764.217	0.301	0.066
4765.036	0.289	0.066
4765.855	0.311	0.067
4766.674	0.342	0.066
4767.493	0.351	0.066
4768.312	0.319	0.065
4769.131	0.272	0.064
4769.95	0.285	0.065
4770.769	0.303	0.065
4771.588	0.27	0.064
4772.407	0.222	0.063
4773.226	0.246	0.064
4774.045	0.225	0.064
4774.864	0.215	0.064
4775.683	0.268	0.065
4776.502	0.241	0.065
4777.321	0.244	0.066
4778.14	0.266	0.067
4778.959	0.258	0.067
4779.778	0.265	0.067
4780.597	0.258	0.066
4781.416	0.232	0.065
4782.235	0.237	0.064
4783.054	0.296	0.065
4783.873	0.268	0.064
4784.692	0.234	0.064
4785.511	0.288	0.065
