#wave	flux	unc
3977.158	0.166	0.177
3977.977	0.136	0.175
3978.796	0.197	0.173
3979.615	0.26	0.172
3980.434	0.196	0.17
3981.253	0.037	0.168
3982.072	0.07	0.166
3982.891	0.149	0.164
3983.71	0.156	0.163
3984.529	0.192	0.161
3985.348	0.236	0.159
3986.167	0.364	0.157
3986.986	0.446	0.156
3987.805	0.346	0.154
3988.624	0.31	0.153
3989.443	0.258	0.151
3990.262	0.195	0.15
3991.081	0.192	0.148
3991.9	0.168	0.147
3992.719	0.185	0.145
3993.538	0.198	0.144
3994.357	0.144	0.142
3995.176	0.09	0.141
3995.995	0.085	0.14
3996.814	0.148	0.138
3997.633	0.254	0.137
3998.452	0.324	0.136
3999.271	0.291	0.134
4000.09	0.243	0.133
4000.909	0.254	0.132
4001.728	0.26	0.131
4002.547	0.148	0.13
4003.366	0.096	0.128
4004.185	0.146	0.127
4005.004	0.154	0.126
4005.823	0.128	0.125
4006.642	0.155	0.124
4007.461	0.219	0.123
4008.28	0.251	0.122
4009.099	0.247	0.121
4009.918	0.156	0.12
4010.737	0.109	0.119
4011.556	0.185	0.118
4012.375	0.196	0.117
4013.194	0.142	0.116
4014.013	0.181	0.115
4014.832	0.259	0.115
4015.651	0.138	0.114
4016.47	0.149	0.113
4017.289	0.168	0.112
4018.108	0.154	0.111
4018.927	0.312	0.111
4019.746	0.354	0.11
4020.565	0.32	0.109
4021.384	0.318	0.108
4022.203	0.315	0.108
4023.022	0.25	0.107
4023.841	0.185	0.106
4024.66	0.177	0.105
4025.479	0.234	0.105
4026.298	0.312	0.104
4027.117	0.216	0.103
4027.936	0.08	0.103
4028.755	0.093	0.102
4029.574	0.117	0.102
4030.393	0.212	0.101
4031.212	0.259	0.1
4032.031	0.173	0.1
4032.85	0.121	0.099
4033.669	0.193	0.099
4034.488	0.242	0.098
4035.307	0.191	0.098
4036.126	0.151	0.097
4036.945	0.117	0.096
4037.764	0.095	0.096
4038.583	0.106	0.095
4039.402	0.148	0.095
4040.221	0.192	0.094
4041.04	0.236	0.094
4041.859	0.229	0.094
4042.678	0.183	0.093
4043.497	0.271	0.093
4044.316	0.274	0.092
4045.135	0.207	0.092
4045.954	0.224	0.091
4046.773	0.229	0.091
4047.592	0.213	0.091
4048.411	0.176	0.089
4049.23	0.135	0.09
4050.049	0.139	0.098
4050.868	0.188	0.101
4051.687	0.261	0.095
4052.506	0.279	0.088
4053.325	0.179	0.088
4054.144	0.132	0.088
4054.963	0.138	0.087
4055.782	0.156	0.087
4056.601	0.2	0.086
4057.42	0.26	0.086
4058.239	0.254	0.086
4059.058	0.205	0.085
4059.877	0.203	0.085
4060.696	0.208	0.085
4061.515	0.22	0.084
4062.334	0.217	0.084
4063.153	0.202	0.084
4063.972	0.242	0.083
4064.791	0.234	0.083
4065.61	0.162	0.083
4066.429	0.105	0.083
4067.248	0.118	0.082
4068.067	0.179	0.082
4068.886	0.17	0.082
4069.705	0.113	0.081
4070.524	0.169	0.081
4071.343	0.161	0.081
4072.162	0.14	0.081
4072.981	0.168	0.08
4073.8	0.159	0.08
4074.619	0.107	0.08
4075.438	0.074	0.08
4076.257	0.076	0.079
4077.076	0.074	0.079
4077.895	0.073	0.079
4078.714	0.078	0.079
4079.533	0.097	0.079
4080.352	0.124	0.078
4081.171	0.129	0.078
4081.99	0.121	0.078
4082.809	0.123	0.078
4083.628	0.149	0.078
4084.447	0.19	0.077
4085.266	0.205	0.077
4086.085	0.182	0.077
4086.904	0.149	0.077
4087.723	0.15	0.077
4088.542	0.215	0.076
4089.361	0.276	0.076
4090.18	0.224	0.076
4090.999	0.075	0.076
4091.818	0.089	0.076
4092.637	0.151	0.076
4093.456	0.163	0.076
4094.275	0.191	0.075
4095.094	0.17	0.075
4095.913	0.123	0.075
4096.732	0.13	0.075
4097.551	0.187	0.075
4098.37	0.15	0.075
4099.189	0.171	0.074
4100.008	0.196	0.074
4100.827	0.12	0.074
4101.646	0.116	0.074
4102.465	0.121	0.074
4103.284	0.143	0.074
4104.103	0.189	0.074
4104.922	0.167	0.073
4105.741	0.134	0.073
4106.56	0.121	0.073
4107.379	0.122	0.073
4108.198	0.129	0.073
4109.017	0.154	0.073
4109.836	0.186	0.073
4110.655	0.173	0.073
4111.474	0.101	0.073
4112.293	0.113	0.072
4113.112	0.161	0.072
4113.931	0.155	0.072
4114.75	0.106	0.072
4115.569	0.117	0.072
4116.388	0.141	0.072
4117.207	0.147	0.072
4118.026	0.152	0.072
4118.845	0.152	0.072
4119.664	0.143	0.072
4120.483	0.142	0.071
4121.302	0.159	0.071
4122.121	0.169	0.071
4122.94	0.142	0.071
4123.759	0.134	0.071
4124.578	0.164	0.071
4125.397	0.166	0.071
4126.216	0.164	0.071
4127.035	0.173	0.071
4127.854	0.169	0.071
4128.673	0.13	0.071
4129.492	0.108	0.071
4130.311	0.137	0.07
4131.13	0.176	0.07
4131.949	0.176	0.07
4132.768	0.195	0.07
4133.587	0.222	0.07
4134.406	0.198	0.07
4135.225	0.141	0.07
4136.044	0.175	0.07
4136.863	0.153	0.07
4137.682	0.105	0.07
4138.501	0.14	0.07
4139.32	0.189	0.07
4140.139	0.169	0.07
4140.958	0.155	0.069
4141.777	0.177	0.07
4142.596	0.136	0.069
4143.415	0.119	0.069
4144.234	0.148	0.069
4145.053	0.169	0.069
4145.872	0.143	0.069
4146.691	0.104	0.069
4147.51	0.074	0.069
4148.329	0.097	0.069
4149.148	0.178	0.068
4149.967	0.184	0.067
4150.786	0.162	0.067
4151.605	0.149	0.067
4152.424	0.147	0.067
4153.243	0.193	0.067
4154.062	0.199	0.067
4154.881	0.174	0.066
4155.7	0.152	0.066
4156.519	0.085	0.068
4157.338	0.145	0.068
4158.157	0.2	0.066
4158.976	0.146	0.066
4159.795	0.18	0.066
4160.614	0.22	0.066
4161.433	0.232	0.066
4162.252	0.207	0.066
4163.071	0.138	0.066
4163.89	0.155	0.066
4164.709	0.234	0.066
4165.528	0.271	0.066
4166.347	0.228	0.066
4167.166	0.186	0.066
4167.985	0.113	0.066
4168.804	0.07	0.065
4169.623	0.125	0.065
4170.442	0.123	0.065
4171.261	0.187	0.065
4172.08	0.229	0.066
4172.899	0.138	0.067
4173.718	0.145	0.067
4174.537	0.175	0.067
4175.356	0.16	0.067
4176.175	0.132	0.067
4176.994	0.141	0.067
4177.813	0.169	0.067
4178.632	0.205	0.066
4179.451	0.228	0.066
4180.27	0.212	0.066
4181.089	0.213	0.066
4181.908	0.208	0.066
4182.727	0.177	0.066
4183.546	0.157	0.066
4184.365	0.161	0.067
4185.184	0.146	0.067
4186.003	0.105	0.067
4186.822	0.084	0.066
4187.641	0.107	0.066
4188.46	0.135	0.066
4189.279	0.158	0.066
4190.098	0.173	0.065
4190.917	0.134	0.065
4191.736	0.133	0.065
4192.555	0.181	0.065
4193.374	0.199	0.065
4194.193	0.153	0.065
4195.012	0.117	0.065
4195.831	0.098	0.065
4196.65	0.082	0.065
4197.469	0.088	0.065
4198.288	0.11	0.065
4199.107	0.106	0.065
4199.926	0.1	0.065
4200.745	0.156	0.064
4201.564	0.166	0.064
4202.383	0.13	0.064
4203.202	0.104	0.064
4204.021	0.109	0.064
4204.84	0.105	0.064
4205.659	0.1	0.064
4206.478	0.118	0.064
4207.297	0.142	0.064
4208.116	0.122	0.064
4208.935	0.111	0.064
4209.754	0.138	0.064
4210.573	0.15	0.063
4211.392	0.078	0.063
4212.211	0.031	0.063
4213.03	0.059	0.063
4213.849	0.093	0.063
4214.668	0.059	0.064
4215.487	0.107	0.063
4216.306	0.117	0.063
4217.125	0.035	0.063
4217.944	0.027	0.063
4218.763	0.015	0.062
4219.582	0.02	0.062
4220.401	0.053	0.062
4221.22	0.07	0.062
4222.039	0.081	0.062
4222.858	0.071	0.062
4223.677	0.047	0.062
4224.496	0.036	0.062
4225.315	0.029	0.062
4226.134	0.03	0.062
4226.953	0.024	0.061
4227.772	0.003	0.061
-4228.591	0.002	0.061
-4229.41	0.006	0.061
4230.229	0.019	0.061
4231.048	0.071	0.061
4231.867	0.079	0.061
4232.686	0.058	0.061
4233.505	0.037	0.06
4234.324	0.015	0.06
-4235.143	0.011	0.06
4235.962	0.015	0.06
4236.781	0.055	0.06
4237.6	0.066	0.06
4238.419	0.056	0.06
4239.238	0.024	0.059
-4240.057	0.001	0.059
4240.876	0.009	0.059
4241.695	0.047	0.059
4242.514	0.064	0.059
4243.333	0.055	0.059
4244.152	0.064	0.059
4244.971	0.113	0.058
4245.79	0.133	0.058
4246.609	0.073	0.058
4247.428	0.032	0.058
4248.247	0.084	0.058
4249.066	0.132	0.058
4249.885	0.156	0.058
4250.704	0.143	0.057
4251.523	0.124	0.057
4252.342	0.154	0.057
4253.161	0.137	0.057
4253.98	0.114	0.057
4254.799	0.13	0.057
4255.618	0.136	0.056
4256.437	0.1	0.056
4257.256	0.091	0.056
4258.075	0.113	0.056
4258.894	0.103	0.056
4259.713	0.073	0.056
4260.532	0.084	0.055
4261.351	0.106	0.055
4262.17	0.081	0.055
4262.989	0.077	0.055
4263.808	0.126	0.055
4264.627	0.146	0.055
4265.446	0.084	0.054
4266.265	0.055	0.054
4267.084	0.097	0.054
4267.903	0.12	0.054
4268.722	0.102	0.054
4269.541	0.156	0.053
4270.36	0.161	0.053
4271.179	0.108	0.053
4271.998	0.076	0.053
4272.817	0.101	0.053
4273.636	0.097	0.052
4274.455	0.074	0.052
4275.274	0.064	0.052
4276.093	0.06	0.052
4276.912	0.063	0.052
4277.731	0.069	0.051
4278.55	0.085	0.051
4279.369	0.114	0.051
4280.188	0.13	0.051
4281.007	0.126	0.051
4281.826	0.113	0.05
4282.645	0.109	0.05
4283.464	0.112	0.05
4284.283	0.101	0.05
4285.102	0.089	0.05
4285.921	0.103	0.049
4286.74	0.135	0.049
4287.559	0.108	0.049
4288.378	0.057	0.049
4289.197	0.05	0.049
4290.016	0.083	0.048
4290.835	0.078	0.048
4291.654	0.072	0.048
4292.473	0.085	0.048
4293.292	0.078	0.048
4294.111	0.069	0.047
4294.93	0.078	0.047
4295.749	0.086	0.047
4296.568	0.087	0.047
4297.387	0.133	0.046
4298.206	0.132	0.046
4299.025	0.091	0.046
4299.844	0.092	0.046
4300.663	0.117	0.046
4301.482	0.141	0.045
4302.301	0.12	0.045
4303.12	0.067	0.045
4303.939	0.07	0.045
4304.758	0.106	0.045
4305.577	0.146	0.045
4306.396	0.151	0.044
4307.215	0.1	0.044
4308.034	0.103	0.044
4308.853	0.088	0.043
4309.672	0.03	0.043
4310.491	0.038	0.044
4311.31	0.093	0.043
4312.129	0.12	0.043
4312.948	0.114	0.042
4313.767	0.123	0.042
4314.586	0.145	0.042
4315.405	0.141	0.042
4316.224	0.116	0.041
4317.043	0.094	0.041
4317.862	0.062	0.041
4318.681	0.078	0.041
4319.5	0.12	0.041
4320.319	0.125	0.04
4321.138	0.109	0.04
4321.957	0.116	0.04
4322.776	0.139	0.04
4323.595	0.149	0.04
4324.414	0.148	0.039
4325.233	0.148	0.039
4326.052	0.151	0.039
4326.871	0.137	0.039
4327.69	0.105	0.039
4328.509	0.132	0.038
4329.328	0.176	0.038
4330.147	0.166	0.038
4330.966	0.124	0.038
4331.785	0.166	0.038
4332.604	0.205	0.037
4333.423	0.185	0.037
4334.242	0.155	0.037
4335.061	0.157	0.038
4335.88	0.175	0.037
4336.699	0.179	0.037
4337.518	0.15	0.037
4338.337	0.086	0.037
4339.156	0.065	0.036
4339.975	0.088	0.036
4340.794	0.103	0.036
4341.613	0.089	0.035
4342.432	0.091	0.036
4343.251	0.121	0.036
4344.07	0.148	0.036
4344.889	0.148	0.035
4345.708	0.146	0.035
4346.527	0.168	0.035
4347.346	0.175	0.034
4348.165	0.129	0.034
4348.984	0.125	0.034
4349.803	0.141	0.034
4350.622	0.137	0.034
4351.441	0.122	0.034
4352.26	0.128	0.033
4353.079	0.139	0.033
4353.898	0.137	0.033
4354.717	0.122	0.033
4355.536	0.102	0.034
4356.355	0.106	0.032
4357.174	0.143	0.033
4357.993	0.184	0.051
4358.812	0.182	0.082
4359.631	0.151	0.103
4360.45	0.121	0.104
4361.269	0.113	0.091
4362.088	0.12	0.078
4362.907	0.108	0.06
4363.726	0.095	0.042
4364.545	0.102	0.034
4365.364	0.116	0.032
4366.183	0.112	0.032
4367.002	0.138	0.031
4367.821	0.16	0.031
4368.64	0.112	0.031
4369.459	0.09	0.031
4370.278	0.104	0.031
4371.097	0.127	0.031
4371.916	0.139	0.031
4372.735	0.137	0.03
4373.554	0.141	0.03
4374.373	0.15	0.03
4375.192	0.152	0.03
4376.011	0.151	0.029
4376.83	0.144	0.03
4377.649	0.126	0.03
4378.468	0.115	0.029
4379.287	0.124	0.029
4380.106	0.109	0.029
4380.925	0.094	0.029
4381.744	0.114	0.029
4382.563	0.146	0.029
4383.382	0.134	0.029
4384.201	0.089	0.029
4385.02	0.059	0.029
4385.839	0.069	0.028
4386.658	0.09	0.028
4387.477	0.109	0.028
4388.296	0.124	0.028
4389.115	0.144	0.028
4389.934	0.174	0.028
4390.753	0.166	0.028
4391.572	0.129	0.029
4392.391	0.12	0.028
4393.21	0.159	0.028
4394.029	0.158	0.028
4394.848	0.135	0.028
4395.667	0.132	0.028
4396.486	0.12	0.028
4397.305	0.133	0.028
4398.124	0.158	0.028
4398.943	0.167	0.028
4399.762	0.156	0.027
4400.581	0.127	0.027
4401.4	0.139	0.027
4402.219	0.181	0.027
4403.038	0.183	0.027
4403.857	0.172	0.028
4404.676	0.137	0.028
4405.495	0.113	0.027
4406.314	0.137	0.027
4407.133	0.13	0.027
4407.952	0.128	0.027
4408.771	0.119	0.028
4409.59	0.095	0.027
4410.409	0.134	0.027
4411.228	0.162	0.027
4412.047	0.154	0.027
4412.866	0.144	0.027
4413.685	0.151	0.027
4414.504	0.191	0.027
4415.323	0.191	0.027
4416.142	0.132	0.027
4416.961	0.107	0.027
4417.78	0.147	0.027
4418.599	0.179	0.027
4419.418	0.166	0.027
4420.237	0.148	0.027
4421.056	0.144	0.027
4421.875	0.148	0.026
4422.694	0.162	0.027
4423.513	0.187	0.026
4424.332	0.19	0.026
4425.151	0.172	0.026
4425.97	0.143	0.027
4426.789	0.116	0.027
4427.608	0.114	0.027
4428.427	0.111	0.027
4429.246	0.117	0.027
4430.065	0.142	0.026
4430.884	0.148	0.026
4431.703	0.143	0.027
4432.522	0.15	0.027
4433.341	0.169	0.026
4434.16	0.167	0.027
4434.979	0.151	0.026
4435.798	0.125	0.026
4436.617	0.098	0.027
4437.436	0.089	0.026
4438.255	0.101	0.026
4439.074	0.121	0.026
4439.893	0.133	0.027
4440.712	0.143	0.027
4441.531	0.184	0.026
4442.35	0.193	0.026
4443.169	0.173	0.027
4443.988	0.174	0.027
4444.807	0.182	0.027
4445.626	0.2	0.026
4446.445	0.202	0.027
4447.264	0.174	0.027
4448.083	0.156	0.028
4448.902	0.19	0.027
4449.721	0.202	0.026
4450.54	0.159	0.026
4451.359	0.151	0.026
4452.178	0.15	0.026
4452.997	0.145	0.026
4453.816	0.151	0.026
4454.635	0.16	0.026
4455.454	0.137	0.026
4456.273	0.107	0.026
4457.092	0.091	0.026
4457.911	0.077	0.026
4458.73	0.09	0.027
4459.549	0.124	0.027
4460.368	0.149	0.028
4461.187	0.144	0.028
4462.006	0.14	0.027
4462.825	0.14	0.027
4463.644	0.145	0.027
4464.463	0.161	0.027
4465.282	0.189	0.026
4466.101	0.197	0.026
4466.92	0.208	0.027
4467.739	0.238	0.028
4468.558	0.235	0.028
4469.377	0.198	0.027
4470.196	0.188	0.026
4471.015	0.22	0.027
4471.834	0.237	0.027
4472.653	0.24	0.027
4473.472	0.244	0.027
4474.291	0.249	0.027
4475.11	0.24	0.027
4475.929	0.227	0.027
4476.748	0.212	0.027
4477.567	0.199	0.027
4478.386	0.2	0.028
4479.205	0.225	0.028
4480.024	0.257	0.027
4480.843	0.263	0.027
4481.662	0.233	0.027
4482.481	0.219	0.027
4483.3	0.211	0.026
4484.119	0.214	0.027
4484.938	0.225	0.028
4485.757	0.218	0.027
4486.576	0.234	0.028
4487.395	0.266	0.028
4488.214	0.275	0.028
4489.033	0.261	0.027
4489.852	0.26	0.027
4490.671	0.243	0.027
4491.49	0.207	0.027
4492.309	0.207	0.027
4493.128	0.235	0.028
4493.947	0.267	0.029
4494.766	0.275	0.029
4495.585	0.254	0.028
4496.404	0.242	0.028
4497.223	0.252	0.028
4498.042	0.265	0.028
4498.861	0.259	0.028
4499.68	0.228	0.028
4500.499	0.227	0.028
4501.318	0.244	0.029
4502.137	0.246	0.029
4502.956	0.262	0.029
4503.775	0.285	0.029
4504.594	0.285	0.029
4505.413	0.259	0.029
4506.232	0.246	0.028
4507.051	0.249	0.028
4507.87	0.264	0.029
4508.689	0.277	0.029
4509.508	0.273	0.028
4510.327	0.262	0.028
4511.146	0.266	0.028
4511.965	0.263	0.028
4512.784	0.219	0.027
4513.603	0.19	0.027
4514.422	0.213	0.027
4515.241	0.246	0.027
4516.06	0.229	0.027
4516.879	0.189	0.027
4517.698	0.187	0.027
4518.517	0.206	0.027
4519.336	0.208	0.027
4520.155	0.221	0.027
4520.974	0.224	0.027
4521.793	0.229	0.027
4522.612	0.245	0.027
4523.431	0.232	0.027
4524.25	0.2	0.027
4525.069	0.186	0.027
4525.888	0.204	0.027
4526.707	0.225	0.027
4527.526	0.216	0.027
4528.345	0.2	0.027
4529.164	0.191	0.027
4529.983	0.184	0.027
4530.802	0.196	0.027
4531.621	0.2	0.027
4532.44	0.183	0.027
4533.259	0.165	0.027
4534.078	0.148	0.027
4534.897	0.141	0.027
4535.716	0.12	0.027
4536.535	0.085	0.027
4537.354	0.096	0.027
4538.173	0.129	0.027
4538.992	0.161	0.027
4539.811	0.187	0.027
4540.63	0.21	0.026
4541.449	0.243	0.027
4542.268	0.25	0.027
4543.087	0.225	0.027
4543.906	0.217	0.027
4544.725	0.192	0.027
4545.544	0.181	0.026
4546.363	0.211	0.026
4547.182	0.248	0.027
4548.001	0.264	0.028
4548.82	0.239	0.027
4549.639	0.193	0.027
4550.458	0.177	0.027
4551.277	0.211	0.027
4552.096	0.22	0.026
4552.915	0.212	0.026
4553.734	0.222	0.026
4554.553	0.19	0.027
4555.372	0.179	0.027
4556.191	0.195	0.026
4557.01	0.209	0.026
4557.829	0.237	0.027
4558.648	0.25	0.027
4559.467	0.261	0.027
4560.286	0.294	0.029
4561.105	0.327	0.031
4561.924	0.305	0.03
4562.743	0.282	0.028
4563.562	0.289	0.028
4564.381	0.282	0.029
4565.2	0.294	0.029
4566.019	0.311	0.029
4566.838	0.311	0.029
4567.657	0.308	0.029
4568.476	0.339	0.03
4569.295	0.332	0.032
4570.114	0.312	0.033
4570.933	0.34	0.033
4571.752	0.329	0.031
4572.571	0.331	0.03
4573.39	0.34	0.031
4574.209	0.321	0.03
4575.028	0.312	0.029
4575.847	0.321	0.029
4576.666	0.313	0.031
4577.485	0.281	0.032
4578.304	0.284	0.031
4579.123	0.32	0.03
4579.942	0.319	0.028
4580.761	0.276	0.027
4581.58	0.261	0.027
4582.399	0.253	0.026
4583.218	0.255	0.026
4584.037	0.269	0.027
4584.856	0.285	0.028
4585.675	0.296	0.029
4586.494	0.274	0.028
4587.313	0.246	0.027
4588.132	0.258	0.028
4588.951	0.268	0.029
4589.77	0.269	0.028
4590.589	0.273	0.028
4591.408	0.286	0.03
4592.227	0.302	0.029
4593.046	0.325	0.029
4593.865	0.343	0.03
4594.684	0.345	0.031
4595.503	0.342	0.032
4596.322	0.332	0.031
4597.141	0.349	0.031
4597.96	0.376	0.032
4598.779	0.352	0.031
4599.598	0.355	0.031
4600.417	0.371	0.032
4601.236	0.373	0.032
4602.055	0.373	0.032
4602.874	0.341	0.031
4603.693	0.316	0.03
4604.512	0.326	0.03
4605.331	0.346	0.03
4606.15	0.342	0.029
4606.969	0.303	0.029
4607.788	0.271	0.028
4608.607	0.28	0.027
4609.426	0.279	0.027
4610.245	0.274	0.027
4611.064	0.297	0.028
4611.883	0.346	0.031
4612.702	0.365	0.032
4613.521	0.348	0.031
4614.34	0.336	0.03
4615.159	0.35	0.03
4615.978	0.355	0.031
4616.797	0.344	0.03
4617.616	0.33	0.029
4618.435	0.329	0.029
4619.254	0.336	0.029
4620.073	0.336	0.029
4620.892	0.359	0.03
4621.711	0.387	0.033
4622.53	0.376	0.032
4623.349	0.369	0.03
4624.168	0.35	0.03
4624.987	0.327	0.03
4625.806	0.333	0.031
4626.625	0.363	0.032
4627.444	0.375	0.033
4628.263	0.362	0.031
4629.082	0.343	0.031
4629.901	0.331	0.03
4630.72	0.329	0.029
4631.539	0.349	0.029
4632.358	0.37	0.031
4633.177	0.346	0.03
4633.996	0.355	0.031
4634.815	0.373	0.032
4635.634	0.369	0.032
4636.453	0.379	0.031
4637.272	0.383	0.03
4638.091	0.377	0.031
4638.91	0.366	0.032
4639.729	0.351	0.03
4640.548	0.33	0.029
4641.367	0.33	0.03
4642.186	0.343	0.032
4643.005	0.341	0.03
4643.824	0.343	0.029
4644.643	0.375	0.031
4645.462	0.384	0.033
4646.281	0.332	0.029
4647.1	0.304	0.027
4647.919	0.321	0.029
4648.738	0.335	0.031
4649.557	0.328	0.029
4650.376	0.355	0.03
4651.195	0.382	0.032
4652.014	0.364	0.031
4652.833	0.33	0.028
4653.652	0.347	0.03
4654.471	0.314	0.031
4655.29	0.273	0.03
4656.109	0.27	0.029
4656.928	0.27	0.027
4657.747	0.277	0.027
4658.566	0.311	0.028
4659.385	0.346	0.03
4660.204	0.347	0.031
4661.023	0.35	0.031
4661.842	0.35	0.031
4662.661	0.359	0.033
4663.48	0.38	0.035
4664.299	0.36	0.032
4665.118	0.369	0.031
4665.937	0.391	0.033
4666.756	0.374	0.033
4667.575	0.348	0.03
4668.394	0.319	0.029
4669.213	0.301	0.029
4670.032	0.301	0.028
4670.851	0.31	0.029
4671.67	0.309	0.03
4672.489	0.318	0.03
4673.308	0.338	0.03
4674.127	0.346	0.032
4674.946	0.345	0.032
4675.765	0.339	0.031
4676.584	0.328	0.03
4677.403	0.313	0.029
4678.222	0.293	0.028
4679.041	0.324	0.029
4679.86	0.362	0.031
4680.679	0.336	0.03
4681.498	0.313	0.028
4682.317	0.277	0.027
4683.136	0.259	0.026
4683.955	0.278	0.027
4684.774	0.28	0.026
4685.593	0.307	0.027
4686.412	0.327	0.029
4687.231	0.307	0.029
4688.05	0.295	0.027
4688.869	0.304	0.028
4689.688	0.323	0.028
4690.507	0.347	0.029
4691.326	0.367	0.031
4692.145	0.351	0.03
4692.964	0.321	0.028
4693.783	0.311	0.027
4694.602	0.331	0.029
4695.421	0.347	0.03
4696.24	0.328	0.028
4697.059	0.308	0.027
4697.878	0.333	0.029
4698.697	0.361	0.03
4699.516	0.358	0.03
4700.335	0.332	0.028
4701.154	0.324	0.028
4701.973	0.357	0.031
4702.792	0.342	0.03
4703.611	0.306	0.028
4704.43	0.318	0.027
4705.249	0.347	0.028
4706.068	0.334	0.028
4706.887	0.32	0.028
4707.706	0.336	0.029
4708.525	0.34	0.029
4709.344	0.336	0.029
4710.163	0.335	0.029
4710.982	0.334	0.029
4711.801	0.327	0.028
4712.62	0.319	0.028
4713.439	0.324	0.028
4714.258	0.339	0.028
4715.077	0.34	0.028
4715.896	0.294	0.027
4716.715	0.256	0.025
4717.534	0.267	0.025
4718.353	0.308	0.027
4719.172	0.323	0.028
4719.991	0.32	0.028
4720.81	0.318	0.028
4721.629	0.317	0.027
4722.448	0.297	0.028
4723.267	0.29	0.028
4724.086	0.304	0.028
4724.905	0.324	0.028
4725.724	0.338	0.03
4726.543	0.344	0.03
4727.362	0.336	0.029
4728.181	0.318	0.028
4729	0.307	0.027
4729.819	0.325	0.028
4730.638	0.356	0.03
4731.457	0.365	0.032
4732.276	0.348	0.032
4733.095	0.348	0.03
4733.914	0.33	0.028
4734.733	0.289	0.026
4735.552	0.266	0.026
4736.371	0.29	0.027
4737.19	0.305	0.027
4738.009	0.312	0.028
4738.828	0.337	0.031
4739.647	0.339	0.031
4740.466	0.304	0.027
4741.285	0.284	0.025
4742.104	0.299	0.027
4742.923	0.289	0.028
4743.742	0.275	0.029
4744.561	0.277	0.028
4745.38	0.294	0.028
4746.199	0.314	0.028
4747.018	0.332	0.029
4747.837	0.329	0.029
4748.656	0.307	0.029
4749.475	0.291	0.028
4750.294	0.283	0.026
4751.113	0.284	0.026
4751.932	0.291	0.026
4752.751	0.304	0.027
4753.57	0.316	0.029
4754.389	0.329	0.03
4755.208	0.332	0.03
4756.027	0.318	0.029
4756.846	0.313	0.027
4757.665	0.311	0.027
4758.484	0.295	0.027
4759.303	0.265	0.025
4760.122	0.25	0.024
4760.941	0.26	0.024
4761.76	0.289	0.026
4762.579	0.305	0.027
4763.398	0.279	0.026
4764.217	0.259	0.025
4765.036	0.262	0.026
4765.855	0.265	0.026
4766.674	0.248	0.023
4767.493	0.25	0.023
4768.312	0.26	0.024
4769.131	0.245	0.023
4769.95	0.21	0.022
4770.769	0.216	0.023
4771.588	0.23	0.023
4772.407	0.22	0.023
4773.226	0.213	0.023
4774.045	0.245	0.024
4774.864	0.258	0.024
4775.683	0.24	0.024
4776.502	0.215	0.023
4777.321	0.19	0.022
4778.14	0.205	0.022
4778.959	0.224	0.022
4779.778	0.214	0.023
4780.597	0.206	0.023
4781.416	0.193	0.022
4782.235	0.203	0.023
4783.054	0.222	0.023
4783.873	0.199	0.023
4784.692	0.188	0.023
4785.511	0.207	0.023
4786.33	0.231	0.023
4787.149	0.24	0.023
4787.968	0.265	0.024
4788.787	0.256	0.024
