#wave	flux	unc
3910	0.063	0.037
3910.819	0.056	0.036
3911.638	0.054	0.037
3912.457	0.059	0.038
3913.276	0.069	0.038
3914.095	0.069	0.036
3914.914	0.062	0.035
3915.733	0.057	0.034
3916.552	0.058	0.034
3917.371	0.064	0.034
3918.19	0.059	0.033
3919.009	0.051	0.031
3919.828	0.057	0.031
3920.647	0.052	0.03
3921.466	0.038	0.028
3922.285	0.037	0.027
3923.104	0.049	0.027
3923.923	0.036	0.027
3924.742	0.03	0.026
3925.561	0.035	0.026
3926.38	0.034	0.026
3927.199	0.039	0.025
3928.018	0.05	0.026
3928.837	0.043	0.025
3929.656	0.02	0.023
3930.475	0.025	0.022
3931.294	0.029	0.021
3932.113	0.027	0.021
3932.932	0.026	0.021
3933.751	0.014	0.02
3934.57	0.012	0.02
3935.389	0.018	0.02
3936.208	0.024	0.02
3937.027	0.029	0.02
3937.846	0.027	0.02
3938.665	0.029	0.021
3939.484	0.037	0.022
3940.303	0.035	0.022
3941.122	0.042	0.022
3941.941	0.05	0.023
3942.76	0.05	0.023
3943.579	0.044	0.022
3944.398	0.039	0.022
3945.217	0.036	0.021
3946.036	0.037	0.021
3946.855	0.042	0.022
3947.674	0.044	0.022
3948.493	0.051	0.023
3949.312	0.06	0.023
3950.131	0.061	0.024
3950.95	0.057	0.023
3951.769	0.061	0.023
3952.588	0.067	0.024
3953.407	0.068	0.024
3954.226	0.078	0.024
3955.045	0.075	0.024
3955.864	0.068	0.023
3956.683	0.067	0.023
3957.502	0.057	0.022
3958.321	0.052	0.021
3959.14	0.056	0.021
3959.959	0.059	0.021
3960.778	0.049	0.021
3961.597	0.04	0.02
3962.416	0.035	0.019
3963.235	0.031	0.018
3964.054	0.03	0.018
3964.873	0.031	0.018
3965.692	0.036	0.018
3966.511	0.039	0.018
3967.33	0.037	0.018
3968.149	0.032	0.017
3968.968	0.028	0.016
3969.787	0.025	0.015
3970.606	0.023	0.015
3971.425	0.025	0.016
3972.244	0.038	0.017
3973.063	0.048	0.018
3973.882	0.047	0.018
3974.701	0.054	0.018
3975.52	0.058	0.019
3976.339	0.061	0.019
3977.158	0.068	0.02
3977.977	0.074	0.021
3978.796	0.07	0.021
3979.615	0.067	0.021
3980.434	0.076	0.021
3981.253	0.086	0.022
3982.072	0.085	0.022
3982.891	0.077	0.021
3983.71	0.068	0.02
3984.529	0.064	0.02
3985.348	0.073	0.021
3986.167	0.085	0.022
3986.986	0.091	0.022
3987.805	0.095	0.022
3988.624	0.088	0.022
3989.443	0.086	0.022
3990.262	0.087	0.022
3991.081	0.081	0.021
3991.9	0.08	0.021
3992.719	0.083	0.021
3993.538	0.087	0.021
3994.357	0.086	0.022
3995.176	0.084	0.021
3995.995	0.09	0.022
3996.814	0.096	0.022
3997.633	0.091	0.022
3998.452	0.085	0.021
3999.271	0.076	0.021
4000.09	0.072	0.02
4000.909	0.076	0.021
4001.728	0.083	0.021
4002.547	0.096	0.021
4003.366	0.098	0.022
4004.185	0.092	0.021
4005.004	0.099	0.022
4005.823	0.102	0.022
4006.642	0.095	0.021
4007.461	0.091	0.021
4008.28	0.095	0.021
4009.099	0.099	0.021
4009.918	0.099	0.021
4010.737	0.094	0.021
4011.556	0.089	0.021
4012.375	0.099	0.021
4013.194	0.11	0.022
4014.013	0.111	0.022
4014.832	0.108	0.022
4015.651	0.112	0.022
4016.47	0.113	0.022
4017.289	0.113	0.022
4018.108	0.116	0.022
4018.927	0.119	0.022
4019.746	0.12	0.022
4020.565	0.119	0.023
4021.384	0.114	0.023
4022.203	0.105	0.022
4023.022	0.098	0.022
4023.841	0.097	0.022
4024.66	0.1	0.022
4025.479	0.098	0.022
4026.298	0.106	0.022
4027.117	0.111	0.022
4027.936	0.11	0.022
4028.755	0.115	0.022
4029.574	0.116	0.022
4030.393	0.107	0.022
4031.212	0.092	0.02
4032.031	0.081	0.02
4032.85	0.072	0.019
4033.669	0.065	0.019
4034.488	0.058	0.018
4035.307	0.057	0.018
4036.126	0.068	0.019
4036.945	0.082	0.02
4037.764	0.096	0.021
4038.583	0.112	0.021
4039.402	0.12	0.022
4040.221	0.126	0.022
4041.04	0.126	0.022
4041.859	0.117	0.022
4042.678	0.113	0.022
4043.497	0.121	0.022
4044.316	0.119	0.022
4045.135	0.101	0.021
4045.954	0.098	0.021
4046.773	0.091	0.022
4047.592	0.085	0.022
4048.411	0.088	0.022
4049.23	0.095	0.022
4050.049	0.108	0.022
4050.868	0.123	0.023
4051.687	0.129	0.023
4052.506	0.127	0.022
4053.325	0.124	0.022
4054.144	0.125	0.022
4054.963	0.129	0.022
4055.782	0.133	0.022
4056.601	0.126	0.022
4057.42	0.123	0.022
4058.239	0.127	0.022
4059.058	0.129	0.022
4059.877	0.129	0.022
4060.696	0.122	0.022
4061.515	0.113	0.021
4062.334	0.109	0.021
4063.153	0.109	0.021
4063.972	0.109	0.02
4064.791	0.099	0.02
4065.61	0.088	0.019
4066.429	0.098	0.02
4067.248	0.108	0.02
4068.067	0.11	0.021
4068.886	0.116	0.021
4069.705	0.129	0.022
4070.524	0.126	0.022
4071.343	0.114	0.021
4072.162	0.106	0.02
4072.981	0.103	0.02
4073.8	0.106	0.02
4074.619	0.108	0.02
4075.438	0.108	0.021
4076.257	0.113	0.02
4077.076	0.122	0.021
4077.895	0.12	0.021
