#wave	flux
1150.0	0.000552
1155.0	0.000268
1160.0	0.001178
1165.0	0.00187
1170.0	0.0016870000000000001
1175.0	0.0019309999999999998
1180.0	0.000997
1185.0	0.000213
1190.0	0.000375
1195.0	0.000177
1200.0	0.00199
1205.0	0.0063939999999999995
1210.0	0.029827
1215.0	0.047022
1220.0	0.022877
1225.0	0.003958
1230.0	0.0008039999999999999
1235.0	0.00081
1240.0	0.000891
1245.0	0.000489
1250.0	0.000518
1255.0	0.0005740000000000001
1260.0	0.000918
1265.0	0.000646
1270.0	0.000167
1275.0	0.00020899999999999998
1280.0	0.00020899999999999998
1285.0	0.000215
1290.0	0.000332
1295.0	0.000337
1300.0	0.0014210000000000002
1305.0	0.001756
1310.0	0.000669
1315.0	0.000404
1320.0	0.000352
1325.0	0.0005139999999999999
1330.0	0.001297
1335.0	0.002449
1340.0	0.000801
1345.0	0.000256
1350.0	0.000549
1355.0	0.000563
1360.0	0.0004
1365.0	0.000334
1370.0	0.00020899999999999998
1375.0	0.00011100000000000001
1380.0	0.000248
1385.0	0.00041
1390.0	0.0007700000000000001
1395.0	0.0007480000000000001
1400.0	0.000468
1405.0	0.000596
1410.0	0.00045
1415.0	0.000453
1420.0	0.000478
1425.0	0.000491
1430.0	0.000294
1435.0	0.00028
1440.0	0.00032
1445.0	0.000388
1450.0	0.000463
1455.0	0.000315
1460.0	0.000434
1465.0	0.00054
1470.0	0.0006360000000000001
1475.0	0.000722
1480.0	0.00067
1485.0	0.000788
1490.0	0.000633
1495.0	0.000725
1500.0	0.0008210000000000001
1505.0	0.000534
1510.0	0.00041900000000000005
1515.0	0.000487
1520.0	0.000558
1525.0	0.0007059999999999999
1530.0	0.000705
1535.0	0.000717
1540.0	0.000682
1545.0	0.002203
1550.0	0.0028420000000000003
1555.0	0.0011539999999999999
1560.0	0.001102
1565.0	0.000684
1570.0	0.000537
1575.0	0.0007740000000000001
1580.0	0.000556
1585.0	0.0006360000000000001
1590.0	0.0006730000000000001
1595.0	0.000695
1600.0	0.000655
1605.0	0.0008550000000000001
1610.0	0.000535
1615.0	0.000499
1620.0	0.00038500000000000003
1625.0	0.000509
1630.0	0.000668
1635.0	0.0011769999999999999
1640.0	0.001979
1645.0	0.0009449999999999999
1650.0	0.000502
1655.0	0.001598
1660.0	0.001703
1665.0	0.001084
1670.0	0.000984
1675.0	0.000595
1680.0	0.00032599999999999996
1685.0	0.000309
1690.0	0.000408
