#wave	flux
1150.0	0.0
1155.0	0.010112000000000001
1160.0	0.035476
1165.0	0.0
1170.0	0.0
1175.0	0.0
1180.0	0.0
1185.0	0.0
1190.0	0.0
1195.0	0.0
1200.0	0.0
1205.0	0.0017670000000000001
1210.0	0.029337000000000002
1215.0	0.044392
1220.0	0.019819
1225.0	0.0077599999999999995
1230.0	0.005219
1235.0	0.00487
1240.0	0.0046
1245.0	0.000782
1250.0	0.006129
1255.0	0.00615
1260.0	0.004974
1265.0	0.004305
1270.0	0.005035
1275.0	0.004842
1280.0	0.006096
1285.0	0.004384000000000001
1290.0	0.004738
1295.0	0.00144
1300.0	0.0039829999999999996
1305.0	0.003084
1310.0	0.002804
1315.0	0.0036810000000000002
1320.0	0.001503
1325.0	0.001259
1330.0	0.002836
1335.0	0.002611
1340.0	0.004889
1345.0	0.005078
1350.0	0.004925
1355.0	0.008154999999999999
1360.0	0.006243
1365.0	0.001535
1370.0	0.0018620000000000002
1375.0	0.00703
1380.0	0.008657999999999999
1385.0	0.004118999999999999
1390.0	0.003104
1395.0	0.0041719999999999995
1400.0	0.004213000000000001
1405.0	0.0055509999999999995
1410.0	0.000185
1415.0	0.001284
1420.0	0.00592
1425.0	0.007148000000000001
1430.0	0.006368
1435.0	0.007133
1440.0	0.0072299999999999994
1445.0	0.009398
1450.0	0.011723
1455.0	0.010506
1460.0	0.008776
1465.0	0.009922
1470.0	0.009787
1475.0	0.009197
1480.0	0.007739
1485.0	0.012502
1490.0	0.01196
1495.0	0.014853
1500.0	0.014663999999999998
1505.0	0.013581000000000001
1510.0	0.012138
1515.0	0.014113999999999998
1520.0	0.017457
1525.0	0.018865
1530.0	0.021896000000000002
1535.0	0.029057999999999997
1540.0	0.037799
1545.0	0.048530000000000004
1550.0	0.052848
1555.0	0.055661
1560.0	0.070154
1565.0	0.084374
1570.0	0.077362
1575.0	0.101298
1580.0	0.129886
1585.0	0.130405
1590.0	0.11889200000000001
1595.0	0.113174
1600.0	0.12753699999999998
1605.0	0.134704
1610.0	0.14527400000000001
1615.0	0.156276
1620.0	0.15446400000000002
1625.0	0.163653
1630.0	0.15963
1635.0	0.181385
1640.0	0.211569
1645.0	0.22965700000000003
1650.0	0.207432
1655.0	0.17019
1660.0	0.214272
1665.0	0.256604
1670.0	0.201546
1675.0	0.224185
1680.0	0.26405500000000004
1685.0	0.272627
1690.0	0.274305
1695.0	0.271454
1700.0	0.300772
1705.0	0.34697100000000003
1710.0	0.386861
1715.0	0.41525100000000004
1720.0	0.414083
1725.0	0.422559
1730.0	0.466747
1735.0	0.46792100000000003
1740.0	0.46320500000000003
1745.0	0.484484
1750.0	0.538499
1755.0	0.5757359999999999
1760.0	0.526849
1765.0	0.491737
1770.0	0.535064
1775.0	0.599999
1780.0	0.626271
1785.0	0.5737949999999999
1790.0	0.575837
1795.0	0.680539
1800.0	0.715476
1805.0	0.66915
1810.0	0.6532439999999999
1815.0	0.674579
1820.0	0.68893
1825.0	0.690887
1830.0	0.671984
1835.0	0.624731
1840.0	0.53214
1845.0	0.504905
1850.0	0.509707
1855.0	0.533169
1860.0	0.566599
1865.0	0.594493
1870.0	0.633111
1875.0	0.642245
1880.0	0.676764
1885.0	0.689008
1890.0	0.663292
1895.0	0.617595
1900.0	0.57515
1905.0	0.607594
1910.0	0.627012
1915.0	0.67135
1920.0	0.681233
1925.0	0.601963
1930.0	0.53384
1935.0	0.566485
1940.0	0.6705409999999999
1945.0	0.7073689999999999
1950.0	0.708627
1955.0	0.692887
1960.0	0.667588
1965.0	0.667686
1970.0	0.651047
1975.0	0.682029
1980.0	0.679248
1985.0	0.686897
1990.0	0.659822
1995.0	0.619402
2000.0	0.623085
2005.0	0.6443949999999999
2010.0	0.6103350000000001
2015.0	0.608527
2020.0	0.607278
2025.0	0.614305
2030.0	0.617175
2035.0	0.626261
2040.0	0.63994
2045.0	0.64185
2050.0	0.696646
2055.0	0.715428
2060.0	0.650878
2065.0	0.647524
2070.0	0.668823
2075.0	0.681769
2080.0	0.716492
2085.0	0.7419520000000001
2090.0	0.7499779999999999
2095.0	0.730749
2100.0	0.710472
2105.0	0.692581
2110.0	0.671304
2115.0	0.659397
2120.0	0.6425350000000001
2125.0	0.686194
2130.0	0.690718
2135.0	0.5851
2140.0	0.514737
2145.0	0.540255
2150.0	0.6129479999999999
2155.0	0.620163
2160.0	0.629078
2165.0	0.604543
2170.0	0.567451
2175.0	0.53679
2180.0	0.535045
2185.0	0.580701
2190.0	0.615626
2195.0	0.630337
2200.0	0.655744
2205.0	0.65893
2210.0	0.620033
2215.0	0.553369
2220.0	0.525046
2225.0	0.522951
2230.0	0.5430510000000001
2235.0	0.5469149999999999
2240.0	0.5987020000000001
2245.0	0.585284
2250.0	0.52313
2255.0	0.502785
2260.0	0.508325
2265.0	0.496007
2270.0	0.50561
2275.0	0.5106649999999999
2280.0	0.550551
2285.0	0.555443
2290.0	0.585447
2295.0	0.5871649999999999
2300.0	0.550786
2305.0	0.495129
2310.0	0.49272200000000005
2315.0	0.520173
2320.0	0.504818
2325.0	0.499338
2330.0	0.491241
2335.0	0.468923
2340.0	0.44709399999999994
2345.0	0.41426499999999994
2350.0	0.39515500000000003
2355.0	0.42340900000000004
2360.0	0.47513500000000003
2365.0	0.42919700000000005
2370.0	0.41590600000000005
2375.0	0.45586000000000004
2380.0	0.45300200000000007
2385.0	0.414516
2390.0	0.364036
2395.0	0.388762
2400.0	0.404585
2405.0	0.39781500000000003
2410.0	0.368462
2415.0	0.35123000000000004
2420.0	0.400677
2425.0	0.469792
2430.0	0.49845100000000003
2435.0	0.48658999999999997
2440.0	0.470138
2445.0	0.485282
2450.0	0.508675
2455.0	0.488443
2460.0	0.492037
2465.0	0.504223
2470.0	0.457793
2475.0	0.43918599999999997
