#wave	flux
1150.0	179.80200200000002
1155.0	131.910675
1160.0	105.23348999999999
1165.0	101.69124599999999
1170.0	86.66243
1175.0	70.147293
1180.0	78.36290699999999
1185.0	85.207527
1190.0	77.702744
1195.0	68.849564
1200.0	67.268265
1205.0	61.135899
1210.0	45.369308000000004
1215.0	28.861963
1220.0	47.061721999999996
1225.0	69.537415
1230.0	76.168571
1235.0	74.040817
1240.0	73.63943499999999
1245.0	77.914902
1250.0	75.940147
1255.0	76.334549
1260.0	79.712029
1265.0	83.818031
1270.0	84.917282
1275.0	84.95037099999999
1280.0	83.935829
1285.0	82.218506
1290.0	84.083557
1295.0	80.28115799999999
1300.0	74.253761
1305.0	75.84769399999999
1310.0	80.16194200000001
1315.0	79.952248
1320.0	78.02401
1325.0	76.358887
1330.0	75.222664
1335.0	70.15385400000001
1340.0	69.139252
1345.0	68.8284
1350.0	70.51368000000001
1355.0	70.88945
1360.0	68.256683
1365.0	67.369926
1370.0	68.33448800000001
1375.0	66.845787
1380.0	65.646118
1385.0	63.043907
1390.0	57.464581
1395.0	51.727757000000004
1400.0	51.638123
1405.0	53.016109
1410.0	56.261356000000006
1415.0	57.782391000000004
1420.0	55.628418
1425.0	52.151321
1430.0	52.059566
1435.0	56.030888
1440.0	55.218540000000004
1445.0	54.245895
1450.0	53.339615
1455.0	51.114182
1460.0	51.116306
1465.0	53.3647
1470.0	54.56958
1475.0	54.77581800000001
1480.0	54.436645999999996
1485.0	54.79637099999999
1490.0	55.404472
1495.0	53.337784
1500.0	49.071339
1505.0	49.548946
1510.0	51.993652000000004
1515.0	51.202408
1520.0	51.640812
1525.0	47.000557
1530.0	41.938618
1535.0	40.872444
1540.0	38.723423
1545.0	27.390660999999998
1550.0	25.436367
1555.0	36.711403000000004
1560.0	39.077
1565.0	38.035109999999996
1570.0	39.420124
1575.0	40.673119
1580.0	39.914726
1585.0	40.470734
1590.0	40.370781
1595.0	38.360912
1600.0	37.727009
1605.0	35.692619
1610.0	33.187248
1615.0	32.765545
1620.0	32.249386
1625.0	32.818359
1630.0	32.777611
1635.0	33.048889
1640.0	33.044807
1645.0	34.913635
1650.0	36.738265999999996
1655.0	34.9632
1660.0	33.424103
1665.0	34.422012
1670.0	33.295414
1675.0	33.851238
1680.0	37.084778
1685.0	36.684086
1690.0	34.897095
1695.0	34.289528000000004
1700.0	33.613556
1705.0	33.973125
1710.0	34.270393
1715.0	33.283947
1720.0	30.466631
1725.0	30.447885999999997
1730.0	32.417831
1735.0	33.93441
1740.0	33.787624
1745.0	33.863075
1750.0	33.12254
1755.0	33.45834
1760.0	33.823471000000005
1765.0	32.840515
1770.0	32.740849
1775.0	33.133659
1780.0	32.895294
1785.0	31.523764
1790.0	28.651840000000004
1795.0	29.471903
1800.0	30.697769
1805.0	30.186915999999997
1810.0	30.067715000000003
1815.0	30.626697999999998
1820.0	31.414555
1825.0	31.345531
1830.0	31.124331
1835.0	31.265133000000002
1840.0	30.104235
1845.0	29.615738
1850.0	29.209311
1855.0	28.686715999999997
1860.0	28.717446999999996
1865.0	29.282413000000002
1870.0	28.509161
1875.0	27.226856
1880.0	27.336088
1885.0	26.834608000000003
1890.0	26.554157
1895.0	26.814453000000004
1900.0	26.994553000000003
1905.0	26.672199
1910.0	25.929312
1915.0	24.932613
1920.0	24.151770000000003
1925.0	23.857803
1930.0	25.075620999999998
1935.0	25.585064000000003
1940.0	25.51288
1945.0	25.509493
1950.0	25.282597
1955.0	24.956957
1960.0	24.169029000000002
1965.0	23.616026
1970.0	23.080374
1975.0	23.969954
1980.0	24.299051000000002
1985.0	23.548044
1990.0	22.663960999999997
1995.0	22.537642
2000.0	22.759605
2005.0	22.943035000000002
2010.0	22.437654000000002
2015.0	22.923765
2020.0	22.566817999999998
2025.0	22.694973
2030.0	22.594891
2035.0	22.65369
2040.0	22.678841000000002
2045.0	22.439014
2050.0	22.398272
2055.0	21.071911
2060.0	19.692041
